                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds 
                                     200                                      573                  1.6450000000000000E+000                  2.0000000000000000E-002                  4.2469532570891997E+003                  7.3069924953379783E+001                  4.2164635398005385E+003                  1.3457489114296308E+002                  2.1769284566506617E+001                 -7.9688607754284062E+000                  6.9999999999989027E-001                  2.9797635580781832E-005                  2.7997020236474879E-001                  3.4416106108119968E-003                  1.0081585468365995E-003                  9.3604466091399760E-003                  2.0994599496976483E-003                  1.6450000000000000E+000                  0.0000000000000000E+000                  1.1514999999998206E+000                  4.9017110528146709E-005                  4.6055098289001167E-001                  5.6614494547857332E-003                  1.6584208095462068E-003                  1.5397934672035261E-002                  3.4536116172526315E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.6449986052118890E+000                  2.1706843738485617E+001                  1.6449981297585428E+000                  2.1689944534834449E+001                  7.9289714679050411E+005                  2.1682190204476465E+004                  1.2223676987800536E+008                  2.2804522538162788E-005                  2.2804522538162788E-005                  0.0000000000000000E+000                  1.0633841064256548E-017                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.3402598786225827E+011 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                        q                                    grada                                       h2                                    gradr 
                                       1                  1.6450000000000000E+000                  1.3378441564676486E+000                  3.6249483919256935E+000                 -7.8932806307963128E+000                  3.5360303276039833E+000                  7.0001000000000002E-001                  2.8000000000000008E-001                  1.9989999999999952E-002                  1.0000000000000000E+000                  3.8778247334142396E-001                  1.0000000000000004E-005                  1.2501455100171224E-001 
                                       2                  1.6449999999991776E+000                  1.3378441551960585E+000                  3.6249485091741298E+000                 -7.8932798104534596E+000                  3.5360312654808479E+000                  7.0000999999999935E-001                  2.8000000000000075E-001                  1.9989999999999952E-002                  9.9999999999949996E-001                  3.8778249556376598E-001                  1.0000000000000016E-005                  1.2501471173680009E-001 
                                       3                  1.6449999999977380E+000                  1.3378441529707843E+000                  3.6249486583996813E+000                 -7.8932787663839159E+000                  3.5360324591394012E+000                  7.0000999999999924E-001                  2.8000000000000069E-001                  1.9990000000000063E-002                  9.9999999999862499E-001                  3.8778252384683903E-001                  1.0000000000000014E-005                  1.2501527430997611E-001 
                                       4                  1.6449999999962988E+000                  1.3378441507455114E+000                  3.6249488662499112E+000                 -7.8932773121499764E+000                  3.5360341217298132E+000                  7.0000999999999947E-001                  2.8000000000000047E-001                  1.9990000000000063E-002                  9.9999999999775002E-001                  3.8778256324123267E-001                  1.0000000000000001E-005                  1.2501583688406312E-001 
                                       5                  1.6449999999937286E+000                  1.3378441467718281E+000                  3.6249491327254262E+000                 -7.8932754477575831E+000                  3.5360362532467504E+000                  7.0000999999999958E-001                  2.8000000000000036E-001                  1.9990000000000063E-002                  9.9999999999618749E-001                  3.8778261374716072E-001                  9.9999999999999991E-006                  1.2501684148285871E-001 
                                       6                  1.6449999999911580E+000                  1.3378441427981587E+000                  3.6249495324399019E+000                 -7.8932726511896849E+000                  3.5360394505026558E+000                  7.0000999999999980E-001                  2.8000000000000003E-001                  1.9990000000000174E-002                  9.9999999999462497E-001                  3.8778268950643380E-001                  1.0000000000000001E-005                  1.2501784608460434E-001 
                                       7                  1.6449999999860176E+000                  1.3378441348508752E+000                  3.6249504384648650E+000                 -7.8932663123945064E+000                  3.5360466975294358E+000                  7.0001000000000002E-001                  2.8000000000000003E-001                  1.9989999999999952E-002                  9.9999999999150002E-001                  3.8778286122920036E-001                  1.0000000000000003E-005                  1.2501985529774068E-001 
                                       8                  1.6449999999736800E+000                  1.3378441157776690E+000                  3.6249517175789068E+000                 -7.8932573637312053E+000                  3.5360569284219894E+000                  7.0001000000000002E-001                  2.8000000000000003E-001                  1.9989999999999952E-002                  9.9999999998400002E-001                  3.8778310366822821E-001                  1.0000000000000003E-005                  1.2502467745456683E-001 
                                       9                  1.6449999999613425E+000                  1.3378440967048517E+000                  3.6249534230893614E+000                 -7.8932454325775501E+000                  3.5360705692395600E+000                  7.0001000000000002E-001                  2.8000000000000008E-001                  1.9989999999999952E-002                  9.9999999997650002E-001                  3.8778342692835921E-001                  1.0000000000000004E-005                  1.2502949967711915E-001 
