                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds 
                                     550                                      688                  1.6450000000000000E+000                  2.0000000000000000E-002                  8.6147647315878654E+005                  1.2479604541551136E+004                  4.8906180689842722E+003                  4.9948671050528022E+000                  3.1174055852643745E+000                 -5.0702916273601293E+000                  6.9999499936113019E-001                  4.4797841195481047E-005                  2.7997020582815441E-001                  3.4416106108119929E-003                  1.0081585468366006E-003                  9.3604466091399829E-003                  2.0994599496976509E-003                  1.6450000000000000E+000                  0.0000000000000000E+000                  1.1514917749472355E+000                  7.3692139738213431E-005                  4.6055098307398334E-001                  5.6614494547857219E-003                  1.6584208095462073E-003                  1.5397934672035273E-002                  3.4536116172526341E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.6449999961436161E+000                  3.1160561964481190E+000                  1.6449999938522408E+000                  3.1154762723643250E+000                  4.2967549317149293E+004                  4.0793793828412700E+006                  3.2933809156522298E+009                  5.9759538564050129E-005                  5.9759538564050129E-005                  1.1998053562152501E-085                  2.1860484446630737E-007                  5.0000000000000000E+001                  1.0000000000000000E+003                  2.7186603747632336E+013 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                        q                                    grada                                       h2                                    gradr 
                                       1                  1.6450000000000000E+000                  4.9379330916914849E-001                  3.6893770651614615E+000                 -7.0759325908965041E+000                  4.4176201110384739E+000                  7.0001000000000002E-001                  2.8000000000000008E-001                  1.9989999999999952E-002                  1.0000000000000000E+000                  3.8799294154334740E-001                  1.0000000000000004E-005                  1.2501877988892307E-001 
                                       2                  1.6449999999991776E+000                  4.9379324322879126E-001                  3.6894136904236161E+000                 -7.0756764691942928E+000                  4.4179129398011048E+000                  7.0000999999999935E-001                  2.8000000000000075E-001                  1.9989999999999952E-002                  9.9999999999949996E-001                  3.8799685727713684E-001                  1.0000000000000016E-005                  1.2506393441788566E-001 
                                       3                  1.6449999999977380E+000                  4.9379312790112950E-001                  3.6894603238677575E+000                 -7.0753508011759836E+000                  4.4182853460173153E+000                  7.0000999999999924E-001                  2.8000000000000069E-001                  1.9990000000000063E-002                  9.9999999999862499E-001                  3.8800184816714911E-001                  1.0000000000000014E-005                  1.2522198858116759E-001 
                                       4                  1.6449999999962988E+000                  4.9379301265982517E-001                  3.6895253025663646E+000                 -7.0748977492779979E+000                  4.4188035236396255E+000                  7.0000999999999947E-001                  2.8000000000000047E-001                  1.9990000000000063E-002                  9.9999999999775002E-001                  3.8800880993655334E-001                  1.0000000000000001E-005                  1.2538006399167295E-001 
                                       5                  1.6449999999937286E+000                  4.9379280708611906E-001                  3.6896086705492763E+000                 -7.0743178794759878E+000                  4.4194669520322787E+000                  7.0000999999999958E-001                  2.8000000000000036E-001                  1.9990000000000063E-002                  9.9999999999618749E-001                  3.8801775771727121E-001                  9.9999999999999991E-006                  1.2566239219052391E-001 
                                       6                  1.6449999999911580E+000                  4.9379260178641915E-001                  3.6897338066080567E+000                 -7.0734500574743384E+000                  4.4204602001337561E+000                  7.0000999999999980E-001                  2.8000000000000003E-001                  1.9990000000000174E-002                  9.9999999999462497E-001                  3.8803121279172015E-001                  1.0000000000000001E-005                  1.2594478776836773E-001 
                                       7                  1.6449999999860176E+000                  4.9379219200580449E-001                  3.6900178307833364E+000                 -7.0714917621422710E+000                  4.4227031962962098E+000                  7.0001000000000002E-001                  2.8000000000000003E-001                  1.9989999999999952E-002                  9.9999999999150002E-001                  3.8806185489353590E-001                  1.0000000000000003E-005                  1.2650979974990725E-001 
                                       8                  1.6449999999736800E+000                  4.9379121295227063E-001                  3.6904202281809084E+000                 -7.0687481496635183E+000                  4.4258502147696106E+000                  7.0001000000000002E-001                  2.8000000000000003E-001                  1.9989999999999952E-002                  9.9999999998400002E-001                  3.8810557095704784E-001                  1.0000000000000003E-005                  1.2786678341982671E-001 
                                       9                  1.6449999999613425E+000                  4.9379024005775585E-001                  3.6909584780225289E+000                 -7.0651269430851409E+000                  4.4300111145023031E+000                  7.0001000000000002E-001                  2.8000000000000008E-001                  1.9989999999999952E-002                  9.9999999997650002E-001                  3.8816438011200155E-001                  1.0000000000000004E-005                  1.2922507500688168E-001 
                                      10                  1.6449999999407801E+000                  4.9378863201656653E-001                  3.6919730094632892E+000                 -7.0584485769625989E+000                  4.4377070692639089E+000                  7.0001000000000002E-001                  2.8000000000000008E-001                  1.9989999999999952E-002                  9.9999999996400002E-001                  3.8827594932263287E-001                  1.0000000000000004E-005                  1.3149182997912751E-001 
                                      11                  1.6449999998996550E+000                  4.9378546495897463E-001                  3.6940228208516008E+000                 -7.0455111793403136E+000                  4.4527019787449920E+000                  7.0001000000000002E-001                  2.8000000000000008E-001                  1.9989999999999952E-002                  9.9999999993900002E-001                  3.8850244504280090E-001                  1.0000000000000004E-005                  1.3603417807087428E-001 
                                      12                  1.6449999998174050E+000                  4.9377931655304863E-001                  3.6971594861240891E+000                 -7.0270964217597518E+000                  4.4742673294393711E+000                  7.0000999999999991E-001                  2.8000000000000008E-001                  1.9989999999999952E-002                  9.9999999988900001E-001                  3.8884866786583105E-001                  1.0000000000000006E-005                  1.4513554799745620E-001 
                                      13                  1.6449999997145925E+000                  4.9377194976694011E-001                  3.7007222455282474E+000                 -7.0079028621420161E+000                  4.4970377203437835E+000                  7.0000999999999991E-001                  2.8000000000000008E-001                  1.9989999999999952E-002                  9.9999999982650001E-001                  3.8922977536346109E-001                  1.0000000000000004E-005                  1.5649953313571149E-001 
                                      14                  1.6449999996117801E+000                  4.9376490111405191E-001                  3.7043521831319253E+000                 -6.9899057751776210E+000                  4.5186748549174700E+000                  7.0001000000000002E-001                  2.8000000000000008E-001                  1.9989999999999952E-002                  9.9999999976400000E-001                  3.8959044252371827E-001                  1.0000000000000004E-005                  1.6779797094400206E-001 
                                      15                  1.6449999995089675E+000                  4.9375813826405923E-001                  3.7080407494189607E+000                 -6.9729926449636341E+000                  4.5392862176599813E+000                  7.0001000000000002E-001                  2.8000000000000008E-001                  1.9989999999999952E-002                  9.9999999970150000E-001                  3.8991901987297595E-001                  1.0000000000000004E-005                  1.7899041770807317E-001 
                                      16                  1.6449999994061550E+000                  4.9375163342545009E-001                  3.7117801632112744E+000                 -6.9570652059905802E+000                  4.5589646914886908E+000                  7.0001000000000002E-001                  2.8000000000000008E-001                  1.9989999999999952E-002                  9.9999999963899999E-001                  3.9020640482090418E-001                  1.0000000000000004E-005                  1.9005693659058556E-001 
                                      17                  1.6449999993033426E+000                  4.9374536254891288E-001                  3.7155636425009617E+000                 -6.9420356344121279E+000                  4.5777910883467685E+000                  7.0001000000000002E-001                  2.8000000000000008E-001                  1.9989999999999952E-002                  9.9999999957649999E-001                  3.9044611996783718E-001                  1.0000000000000004E-005                  2.0099692205059999E-001 
                                      18                  1.6449999992005300E+000                  4.9373930471765548E-001                  3.7212847035849212E+000                 -6.9209823495834915E+000                  4.6045850929350340E+000                  7.0001000000000002E-001                  2.8000000000000008E-001                  1.9989999999999952E-002                  9.9999999951399998E-001                  3.9070908703300505E-001                  1.0000000000000004E-005                  2.1185445065632641E-001 
                                      19                  1.6449999989949051E+000                  4.9372776167544269E-001                  3.7271296654111206E+000                 -6.9016062173361821E+000                  4.6298242575606867E+000                  7.0001000000000002E-001                  2.8000000000000008E-001                  1.9989999999999952E-002                  9.9999999938899997E-001                  3.9085826640443039E-001                  1.0000000000000004E-005                  2.3336429774933165E-001 
                                      20                  1.6449999988920925E+000                  4.9372224166688800E-001                  3.7310470705385019E+000                 -6.8894878579072998E+000                  4.6458714487865125E+000                  7.0001000000000002E-001                  2.8000000000000008E-001                  1.9989999999999952E-002                  9.9999999932649997E-001                  3.9088197541756364E-001                  1.0000000000000004E-005                  2.4414392539796087E-001 
                                      21                  1.6449999987892800E+000                  4.9371687335519671E-001                  3.7369610489075549E+000                 -6.8724075505027784E+000                  4.6688835365373258E+000                  7.0001000000000002E-001                  2.8000000000000008E-001                  1.9989999999999952E-002                  9.9999999926399996E-001                  3.9079030888545602E-001                  1.0000000000000004E-005                  2.5536059662410510E-001 
                                      22                  1.6449999985836548E+000                  4.9370655023583271E-001                  3.7430329853399735E+000                 -6.8566442674614825E+000                  4.6907394169962560E+000                  7.0001000000000002E-001                  2.8000000000000008E-001                  1.9989999999999952E-002                  9.9999999913899995E-001                  3.9052404956768672E-001                  1.0000000000000004E-005                  2.7954992319370048E-001 
                                      23                  1.6449999984808426E+000                  4.9370157239940005E-001                  3.7471313522631569E+000                 -6.8467748546808611E+000                  4.7047225510360740E+000                  7.0001000000000002E-001                  2.8000000000000008E-001                  1.9989999999999952E-002                  9.9999999907649995E-001                  3.9023664655561674E-001                  1.0000000000000004E-005                  2.9311673211440364E-001 
                                      24                  1.6449999983780297E+000                  4.9369670624398859E-001                  3.7533952833468760E+000                 -6.8328973698313211E+000                  4.7248885808960406E+000                  7.0001000000000002E-001                  2.8000000000000008E-001                  1.9989999999999952E-002                  9.9999999901399994E-001                  3.8961671520625768E-001                  1.0000000000000004E-005                  3.0900735503935622E-001 
                                      25                  1.6449999981724048E+000                  4.9368727953880015E-001                  3.7633963590442754E+000                 -6.8143337841869034E+000                  4.7534860869050002E+000                  6.9999499998475390E-001                  2.8001500004021473E-001                  1.9989999975031369E-002                  9.9999999888899993E-001                  3.8813193121734513E-001                  1.6182140034831964E-017                  3.4899652814162774E-001 
                                      26                  1.6449999979153735E+000                  4.9367598840824028E-001                  3.7726756154625827E+000                 -6.8011745243865320E+000                  4.7759603870460534E+000                  6.9999499998475390E-001                  2.8001500004021473E-001                  1.9989999975031369E-002                  9.9999999873274992E-001                  3.8613391991349699E-001                  1.6182135756129300E-017                  4.1504340384814459E-001 
                                      27                  1.6449999977868581E+000                  4.9367051102250287E-001                  3.7792404280793583E+000                 -6.7934046654582332E+000                  4.7903227911685802E+000                  6.9999499998475390E-001                  2.8001500004021473E-001                  1.9989999975031369E-002                  9.9999999865462497E-001                  3.8431145766133695E-001                  1.6182134918222546E-017                  4.5714435383044955E-001 
                                      28                  1.6449999976583427E+000                  4.9366513055819944E-001                  3.7863071350288537E+000                 -6.7866025799323140E+000                  4.8042260648105959E+000                  6.9999499998475390E-001                  2.8001500004021473E-001                  1.9989999975031369E-002                  9.9999999857650002E-001                  3.8192165187139537E-001                  1.6182134504909524E-017                  5.0857026157485397E-001 
                                      29                  1.6449999975298268E+000                  4.9365983351292303E-001                  3.7939770797218446E+000                 -6.7808423693873481E+000                  4.8176986659502532E+000                  6.9999499998475390E-001                  2.8001500004021473E-001                  1.9989999975031369E-002                  9.9999999849837506E-001                  3.7876688760617422E-001                  1.6182134265825505E-017                  5.7091238109256248E-001 
                                      30                  1.6449999974013112E+000                  4.9365460607045958E-001                  3.8002536135983376E+000                 -6.7773203013850543E+000                  4.8275362098304697E+000                  6.9999499998475390E-001                  2.8001500004021473E-001                  1.9989999975031369E-002                  9.9999999842025011E-001                  3.7570752790620460E-001                  1.6182134152224802E-017                  6.4621172372794000E-001 
                                      31                  1.6449999973370535E+000                  4.9365201339039794E-001                  3.8046020554613973E+000                 -6.7752624818356084E+000                  4.8339730674505379E+000                  6.9999499998475390E-001                  2.8001500004021473E-001                  1.9989999975031369E-002                  9.9999999838118758E-001                  3.7332024673359465E-001                  1.6182134090316181E-017                  6.8998465373334750E-001 
                                      32                  1.6449999972727958E+000                  4.9364943292007835E-001                  3.8113597839235709E+000                 -6.7725960417792317E+000                  4.8434531553431404E+000                  6.9999499998475390E-001                  2.8001500004021473E-001                  1.9989999975031369E-002                  9.9999999834212505E-001                  3.6913803293345404E-001                  1.6182134013272475E-017                  7.3913275288460256E-001 
