                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds 
                                     350                                      728                  1.6450000000000000E+000                  2.0000000000000000E-002                  4.5125142465946665E+004                  7.6818367049476069E+002                  4.5918646294120581E+003                  3.4383283703730967E+001                  9.2779998062888627E+000                 -6.7326129744765080E+000                  6.9999957002199475E-001                  3.1087569267380111E-005                  2.7997020236474879E-001                  3.4416106108119968E-003                  1.0081585468365993E-003                  9.3604466091399760E-003                  2.0994599496976483E-003                  1.6450000000000000E+000                  0.0000000000000000E+000                  1.1514992928468393E+000                  5.1138569471699300E-005                  4.6055098289001173E-001                  5.6614494547857401E-003                  1.6584208095462060E-003                  1.5397934672035245E-002                  3.4536116172526323E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.6449999018908854E+000                  9.2664901591404938E+000                  1.6449998617892025E+000                  9.2628275585802786E+000                  2.2061353776236271E+005                  1.9911759299340608E+005                  4.7843016221906090E+008                  7.0891934750717791E+000                  7.0891934750717791E+000                  0.0000000000000000E+000                  1.3715135405806299E-012                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.4240660139897124E+012 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                        q                                    grada                                       h2                                    gradr 
                                       1                  1.6450000000000000E+000                  9.6745435911530386E-001                  3.6619896243543142E+000                 -7.5577970840598683E+000                  3.9085606930839147E+000                  7.0001000000000002E-001                  2.8000000000000008E-001                  1.9989999999999952E-002                  1.0000000000000000E+000                  3.9161324330421327E-001                  1.0000000000000004E-005                  1.2500928138199821E-001 
                                       2                  1.6449999999991776E+000                  9.6745435152895831E-001                  3.6619911313739522E+000                 -7.5577865332340153E+000                  3.9085727481365797E+000                  7.0000999999999935E-001                  2.8000000000000075E-001                  1.9989999999999952E-002                  9.9999999999949996E-001                  3.9161334297608197E-001                  1.0000000000000016E-005                  1.2501103796598606E-001 
                                       3                  1.6449999999977380E+000                  9.6745433825317773E-001                  3.6619930494266550E+000                 -7.5577731054192192E+000                  3.9085880904488195E+000                  7.0000999999999924E-001                  2.8000000000000069E-001                  1.9990000000000063E-002                  9.9999999999862499E-001                  3.9161346982116707E-001                  1.0000000000000014E-005                  1.2501718599018613E-001 
                                       4                  1.6449999999962988E+000                  9.6745432497780626E-001                  3.6619957210350713E+000                 -7.5577544033255508E+000                  3.9086094591974523E+000                  7.0000999999999947E-001                  2.8000000000000047E-001                  1.9990000000000063E-002                  9.9999999999775002E-001                  3.9161364647616081E-001                  1.0000000000000001E-005                  1.2502333395783177E-001 
                                       5                  1.6449999999937286E+000                  9.6745430127280407E-001                  3.6619991462624810E+000                 -7.5577304279003998E+000                  3.9086368534970326E+000                  7.0000999999999958E-001                  2.8000000000000036E-001                  1.9990000000000063E-002                  9.9999999999618749E-001                  3.9161387292513983E-001                  9.9999999999999991E-006                  1.2503431233672974E-001 
                                       6                  1.6449999999911580E+000                  9.6745427756910729E-001                  3.6620042842216054E+000                 -7.5576944681060620E+000                  3.9086779417157076E+000                  7.0000999999999980E-001                  2.8000000000000003E-001                  1.9990000000000174E-002                  9.9999999999462497E-001                  3.9161421251782957E-001                  1.0000000000000001E-005                  1.2504529053085725E-001 
                                       7                  1.6449999999860176E+000                  9.6745423016562337E-001                  3.6620159308016795E+000                 -7.5576129741034030E+000                  3.9087710606628074E+000                  7.0001000000000002E-001                  2.8000000000000003E-001                  1.9989999999999952E-002                  9.9999999999150002E-001                  3.9161498190551275E-001                  1.0000000000000003E-005                  1.2506724628088317E-001 
                                       8                  1.6449999999736800E+000                  9.6745411641854839E-001                  3.6620323750896215E+000                 -7.5574979595955449E+000                  3.9089024888621080E+000                  7.0001000000000002E-001                  2.8000000000000003E-001                  1.9989999999999952E-002                  9.9999999998400002E-001                  3.9161606741800048E-001                  1.0000000000000003E-005                  1.2511993735929636E-001 
                                       9                  1.6449999999613425E+000                  9.6745400270150317E-001                  3.6620543032881470E+000                 -7.5573446709645005E+000                  3.9090776647977443E+000                  7.0001000000000002E-001                  2.8000000000000008E-001                  1.9989999999999952E-002                  9.9999999997650002E-001                  3.9161751327055322E-001                  1.0000000000000004E-005                  1.2517262440421698E-001 
