                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds 
                                     450                                      665                  1.6450000000000000E+000                  2.0000000000000000E-002                  1.9235880552425983E+005                  2.8078962480115806E+003                  4.7849920522140046E+003                  1.3290043329349800E+001                  5.3120186774136986E+000                 -5.9152090010818474E+000                  6.9999999999998463E-001                  2.9797635266536383E-005                  2.7997020236474862E-001                  3.4416106108120172E-003                  1.0081585468366037E-003                  9.3604466091399673E-003                  2.0994599496976475E-003                  1.6450000000000000E+000                  0.0000000000000000E+000                  1.1514999999999751E+000                  4.9017110013450981E-005                  4.6055098289001117E-001                  5.6614494547857627E-003                  1.6584208095462129E-003                  1.5397934672035266E-002                  3.4536116172526276E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.6449999819617342E+000                  5.3082379384149103E+000                  1.6449999728682125E+000                  5.3067914371819240E+000                  9.5574054525635307E+004                  8.9975724699393928E+005                  1.2377687259808805E+009                  2.3075352663572109E-008                  2.3075352663572109E-008                  0.0000000000000000E+000                  9.2318938502937799E-010                  5.0000000000000000E+001                  1.0000000000000000E+003                  6.0704880354776797E+012 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals 
                                       1                  1.6450000000000000E+000                  7.2525959337115176E-001                  3.6798840156133821E+000                 -7.3143915341307180E+000                  4.1697648956922650E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       2                  1.6449999999991776E+000                  7.2525957029245336E-001                  3.6798903041433948E+000                 -7.3143475144173848E+000                  4.1698151964741310E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       3                  1.6449999999981493E+000                  7.2525954144699800E-001                  3.6798972917679138E+000                 -7.3142986108156620E+000                  4.1698710794145839E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       4                  1.6449999999971214E+000                  7.2525951260478583E-001                  3.6799067255248330E+000                 -7.3142326028089482E+000                  4.1699465099997077E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       5                  1.6449999999953737E+000                  7.2525946358046345E-001                  3.6799186061535076E+000                 -7.3141495013018059E+000                  4.1700414780727373E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       6                  1.6449999999936256E+000                  7.2525941456550502E-001                  3.6799364285482388E+000                 -7.3140248893808453E+000                  4.1701838913200371E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       7                  1.6449999999901301E+000                  7.2525931656366038E-001                  3.6799762734084647E+000                 -7.3137465202480545E+000                  4.1705020583388377E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       8                  1.6449999999819052E+000                  7.2525908611858025E-001                  3.6800741756445658E+000                 -7.3130638312854508E+000                  4.1712825349445719E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       9                  1.6449999999613427E+000                  7.2525851090918558E-001                  3.6802141872312348E+000                 -7.3120911367351447E+000                  4.1723950799275444E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      10                  1.6449999999407803E+000                  7.2525793698437691E-001                  3.6804244034395941E+000                 -7.3106376166648248E+000                  4.1740585805389570E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      11                  1.6449999998996552E+000                  7.2525679296323231E-001                  3.6808456592842984E+000                 -7.3077503886128730E+000                  4.1773666222808847E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      12                  1.6449999998174052E+000                  7.2525452005477575E-001                  3.6814801326243378E+000                 -7.3034689073163177E+000                  4.1822820164002783E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      13                  1.6449999997145928E+000                  7.2525170674143458E-001                  3.6821886160783324E+000                 -7.2987797382074193E+000                  4.1876792386795998E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      14                  1.6449999996117801E+000                  7.2524892358683934E-001                  3.6832559772025530E+000                 -7.2918746114600896E+000                  4.1956515568501089E+000                  7.0000000000000018E-001                  2.8000000000000003E-001                  1.9999999999999796E-002 
                                      15                  1.6449999994061553E+000                  7.2524344492376780E-001                  3.6854094629672662E+000                 -7.2785105173399183E+000                  4.2111709125346657E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      16                  1.6449999989949051E+000                  7.2523281905003412E-001                  3.6897866657488532E+000                 -7.2534276202632739E+000                  4.2406416446767308E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      17                  1.6449999981724048E+000                  7.2521275780973860E-001                  3.6946839536497942E+000                 -7.2285149877360517E+000                  4.2704668399711805E+000                  7.0000000000000018E-001                  2.8000000000000003E-001                  1.9999999999999796E-002 
                                      18                  1.6449999976583427E+000                  7.2520091722861246E-001                  3.6985054430658812E+000                 -7.2107205286258269E+000                  4.2920941020555983E+000                  7.0000000000000018E-001                  2.8000000000000003E-001                  1.9999999999999796E-002 
                                      19                  1.6449999971442799E+000                  7.2518955107899030E-001                  3.7023816841868671E+000                 -7.1940046064265601E+000                  4.3126973598415308E+000                  7.0000000000000018E-001                  2.8000000000000003E-001                  1.9999999999999796E-002 
