                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds 
                                     250                                      527                  1.5000000000000000E+001                  2.0000000000000000E-002                  2.1176539570921159E+003                  3.4564922777538847E+001                  4.4202446793986046E+003                  4.8450963035516224E+003                  1.1885499091541847E+002                 -1.0986501543523765E+001                  7.0000000000000007E-001                  2.9797635251138550E-005                  2.7997020236474890E-001                  3.4416106108120315E-003                  1.0081585468366043E-003                  9.3604466091399777E-003                  2.0994599496976492E-003                  1.5000000000000000E+001                  0.0000000000000000E+000                  1.0499999999999996E+001                  4.4696452876707835E-004                  4.1995530354712312E+000                  5.1624159162180452E-002                  1.5122378202549068E-002                  1.4040669913709966E-001                  3.1491899245464729E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4999943999496713E+001                  1.1866502959655877E+002                  1.4999930698110701E+001                  1.1862530851542586E+002                  3.3497629653993426E+006                  9.1715390642253806E+003                  3.0959136950496700E+007                  1.7371547638704960E-014                  1.7371547638704960E-014                  0.0000000000000000E+000                  6.9497689146864382E-016                  5.0000000000000000E+001                  1.0000000000000000E+003                  6.6829241192124100E+010 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals 
                                       1                  1.5000000000000000E+001                  2.0750174231825520E+000                  3.6454463182765573E+000                 -8.2274232294003458E+000                  3.2227068862079742E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       2                  1.4999999999992500E+001                  2.0750174230287732E+000                  3.6454463624913287E+000                 -8.2274229199644324E+000                  3.2227072398240013E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       3                  1.4999999999959607E+001                  2.0750174223543580E+000                  3.6454464603616148E+000                 -8.2274222350232549E+000                  3.2227080225587530E+000                  7.0000000000000007E-001                  2.8000000000000014E-001                  1.9999999999999796E-002 
                                       4                  1.4999999999903091E+001                  2.0750174211955543E+000                  3.6454465840922237E+000                 -8.2274213691026290E+000                  3.2227090121130089E+000                  7.0000000000000007E-001                  2.8000000000000014E-001                  1.9999999999999796E-002 
                                       5                  1.4999999999846576E+001                  2.0750174200367506E+000                  3.6454467735584641E+000                 -8.2274200431410947E+000                  3.2227105273922829E+000                  6.9999999999999996E-001                  2.8000000000000014E-001                  1.9999999999999907E-002 
                                       6                  1.4999999999730006E+001                  2.0750174176466594E+000                  3.6454470287607394E+000                 -8.2274182571445298E+000                  3.2227125683911146E+000                  6.9999999999999996E-001                  2.8000000000000014E-001                  1.9999999999999907E-002 
                                       7                  1.4999999999613438E+001                  2.0750174152565779E+000                  3.6454473597267927E+000                 -8.2274159409450824E+000                  3.2227152152972454E+000                  7.0000000000000007E-001                  2.7999999999999997E-001                  2.0000000000000018E-002 
                                       8                  1.4999999999427654E+001                  2.0750174114474071E+000                  3.6454477664574325E+000                 -8.2274130945545867E+000                  3.2227184680996666E+000                  7.0000000000000007E-001                  2.7999999999999997E-001                  2.0000000000000018E-002 
                                       9                  1.4999999999241872E+001                  2.0750174076382613E+000                  3.6454483287043380E+000                 -8.2274091598799295E+000                  3.2227229645806994E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002 
                                      10                  1.4999999998914021E+001                  2.0750174009163000E+000                  3.6454490464703269E+000                 -8.2274041369623685E+000                  3.2227287047019608E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002 
                                      11                  1.4999999998586171E+001                  2.0750173941944130E+000                  3.6454498679179372E+000                 -8.2273983886093873E+000                  3.2227352738591550E+000                  7.0000000000000018E-001                  2.8000000000000003E-001                  1.9999999999999796E-002 
                                      12                  1.4999999998163608E+001                  2.0750173855307654E+000                  3.6454507930499114E+000                 -8.2273919148611636E+000                  3.2227426720149031E+000                  7.0000000000000018E-001                  2.8000000000000003E-001                  1.9999999999999796E-002 
                                      13                  1.4999999997741041E+001                  2.0750173768672457E+000                  3.6454521807567364E+000                 -8.2273822044833800E+000                  3.2227537690131145E+000                  7.0000000000000018E-001                  2.7999999999999997E-001                  1.9999999999999796E-002 
                                      14                  1.4999999996895914E+001                  2.0750173595405910E+000                  3.6454548605024093E+000                 -8.2273634542449265E+000                  3.2227751969003395E+000                  7.0000000000000040E-001                  2.7999999999999980E-001                  1.9999999999999796E-002 
                                      15                  1.4999999995293088E+001                  2.0750173266811078E+000                  3.6454583697885892E+000                 -8.2273389020488690E+000                  3.2228032556386803E+000                  7.0000000000000040E-001                  2.7999999999999980E-001                  1.9999999999999796E-002 
                                      16                  1.4999999993690260E+001                  2.0750172938234748E+000                  3.6454635700389328E+000                 -8.2273025236090298E+000                  3.2228448302667787E+000                  7.0000000000000051E-001                  2.7999999999999958E-001                  1.9999999999999907E-002 
                                      17                  1.4999999990542891E+001                  2.0750172293084135E+000                  3.6454704615364721E+000                 -8.2272543230706905E+000                  3.2228999169275134E+000                  7.0000000000000051E-001                  2.7999999999999958E-001                  1.9999999999999907E-002 
                                      18                  1.4999999987395523E+001                  2.0750171648004851E+000                  3.6454807992738241E+000                 -8.2271820358189665E+000                  3.2229825338687275E+000                  7.0000000000000040E-001                  2.7999999999999969E-001                  1.9999999999999907E-002 
                                      19                  1.4999999981100782E+001                  2.0750170358060136E+000                  3.6454945843963529E+000                 -8.2270856786307007E+000                  3.2230926654790331E+000                  7.0000000000000040E-001                  2.7999999999999969E-001                  1.9999999999999907E-002 
                                      20                  1.4999999974806041E+001                  2.0750169068400459E+000                  3.6455152640415287E+000                 -8.2269411970175810E+000                  3.2232578107432648E+000                  7.0000000000000040E-001                  2.7999999999999964E-001                  2.0000000000000018E-002 
                                      21                  1.4999999962216565E+001                  2.0750166489935578E+000                  3.6455428427824157E+000                 -8.2267486579786748E+000                  3.2234779073104174E+000                  7.0000000000000040E-001                  2.7999999999999964E-001                  2.0000000000000018E-002 
                                      22                  1.4999999949627085E+001                  2.0750163912608972E+000                  3.6455842187169361E+000                 -8.2264600656677516E+000                  3.2238078439419051E+000                  7.0000000000000040E-001                  2.7999999999999969E-001                  1.9999999999999907E-002 
                                      23                  1.4999999924448129E+001                  2.0750158761366224E+000                  3.6456394100700913E+000                 -8.2260756872177119E+000                  3.2242473719876372E+000                  7.0000000000000040E-001                  2.7999999999999969E-001                  1.9999999999999907E-002 
                                      24                  1.4999999899269172E+001                  2.0750153614662294E+000                  3.6457222282136090E+000                 -8.2254999811122040E+000                  3.2249058342515746E+000                  7.0000000000000040E-001                  2.7999999999999969E-001                  1.9999999999999907E-002 
                                      25                  1.4999999848911257E+001                  2.0750143334835749E+000                  3.6458327455079882E+000                 -8.2247340090273759E+000                  3.2257822421255784E+000                  7.0000000000000040E-001                  2.7999999999999969E-001                  1.9999999999999907E-002 
                                      26                  1.4999999798553343E+001                  2.0750133073051087E+000                  3.6459986444683445E+000                 -8.2235884700915740E+000                  3.2270935590891203E+000                  7.0000000000000040E-001                  2.7999999999999980E-001                  1.9999999999999796E-002 
                                      27                  1.4999999697837515E+001                  2.0750112603328223E+000                  3.6462202101979049E+000                 -8.2220675569867616E+000                  3.2288358780254152E+000                  7.0000000000000040E-001                  2.7999999999999980E-001                  1.9999999999999796E-002 
                                      28                  1.4999999597121688E+001                  2.0750092204877664E+000                  3.6465530393027152E+000                 -8.2197996517556327E+000                  3.2314363687548311E+000                  7.0000000000000029E-001                  2.7999999999999969E-001                  2.0000000000000018E-002 
                                      29                  1.4999999395690034E+001                  2.0750051619609637E+000                  3.6469982371199485E+000                 -8.2168011058831407E+000                  3.2348797716413453E+000                  7.0000000000000029E-001                  2.7999999999999969E-001                  2.0000000000000018E-002 
                                      30                  1.4999999194258379E+001                  2.0750011312467573E+000                  3.6476678621781287E+000                 -8.2123555141800093E+000                  3.2399944087241881E+000                  7.0000000000000029E-001                  2.7999999999999969E-001                  2.0000000000000018E-002 
                                      31                  1.4999998791395067E+001                  2.0749931515860487E+000                  3.6485660493108281E+000                 -8.2065251274602584E+000                  3.2467220449036547E+000                  7.0000000000000029E-001                  2.7999999999999969E-001                  2.0000000000000018E-002 
                                      32                  1.4999998388531758E+001                  2.0749852779049873E+000                  3.6499198743837056E+000                 -8.1979764359967220E+000                  3.2566227473416589E+000                  7.0000000000000051E-001                  2.7999999999999969E-001                  1.9999999999999796E-002 
                                      33                  1.4999997582805136E+001                  2.0749698362410673E+000                  3.6517435001746725E+000                 -8.1869360476818756E+000                  3.2694838767254710E+000                  7.0000000000000051E-001                  2.7999999999999969E-001                  1.9999999999999796E-002 
                                      34                  1.4999996777078517E+001                  2.0749547805930240E+000                  3.6544988508718639E+000                 -8.1710805294554358E+000                  3.2880909940050773E+000                  7.0000000000000040E-001                  2.7999999999999980E-001                  1.9999999999999796E-002 
                                      35                  1.4999995165625274E+001                  2.0749257443736839E+000                  3.6572962894027530E+000                 -8.1560289421240224E+000                  3.3059382182338082E+000                  7.0000000000000040E-001                  2.7999999999999980E-001                  1.9999999999999796E-002 
                                      36                  1.4999994359898654E+001                  2.0749117187210491E+000                  3.6591683470987335E+000                 -8.1463955457362687E+000                  3.3174429731429314E+000                  7.0000000000000040E-001                  2.7999999999999980E-001                  1.9999999999999796E-002 
                                      37                  1.4999993554172033E+001                  2.0748979994416810E+000                  3.6619839364570295E+000                 -8.1325017020920427E+000                  3.3341501638543387E+000                  7.0000000000000029E-001                  2.7999999999999969E-001                  2.0000000000000018E-002 
                                      38                  1.4999991942718792E+001                  2.0748714210989272E+000                  3.6657605292326703E+000                 -8.1149441619847664E+000                  3.3554764312400578E+000                  7.0000000000000029E-001                  2.7999999999999969E-001                  2.0000000000000018E-002 
                                      39                  1.4999990331265550E+001                  2.0748458912338266E+000                  3.6695450331779966E+000                 -8.0983834053413712E+000                  3.3758089646239968E+000                  7.0000000000000029E-001                  2.7999999999999969E-001                  2.0000000000000018E-002 
                                      40                  1.4999988719812311E+001                  2.0748213123064327E+000                  3.6733292686606003E+000                 -8.0827267211465870E+000                  3.3952363019273033E+000                  7.0000000000000029E-001                  2.7999999999999969E-001                  2.0000000000000018E-002 
                                      41                  1.4999987108359070E+001                  2.0747975997334969E+000                  3.6771077734746886E+000                 -8.0678959055082782E+000                  3.4138356516861883E+000                  7.0000000000000029E-001                  2.7999999999999969E-001                  2.0000000000000018E-002 
                                      42                  1.4999985496905829E+001                  2.0747746795646189E+000                  3.6808780840623747E+000                 -8.0538230854040442E+000                  3.4316747471870750E+000                  7.0000000000000029E-001                  2.7999999999999969E-001                  2.0000000000000018E-002 
                                      43                  1.4999983885452588E+001                  2.0747524867358340E+000                  3.6846412286664081E+000                 -8.0404493098418310E+000                  3.4488133361669613E+000                  7.0000000000000029E-001                  2.7999999999999969E-001                  2.0000000000000018E-002 
                                      44                  1.4999982273999347E+001                  2.0747309636538005E+000                  3.6884018370180147E+000                 -8.0277240300752588E+000                  3.4653043887951682E+000                  7.0000000000000029E-001                  2.7999999999999969E-001                  2.0000000000000018E-002 
                                      45                  1.4999980662546108E+001                  2.0747100590075478E+000                  3.6940423548564740E+000                 -8.0097521602616890E+000                  3.4889275839093661E+000                  7.0000000000000040E-001                  2.7999999999999969E-001                  1.9999999999999907E-002 
                                      46                  1.4999977439639624E+001                  2.0746699360915084E+000                  3.7016951212380111E+000                 -7.9877875561209217E+000                  3.5185608047660986E+000                  7.0000000000000040E-001                  2.7999999999999969E-001                  1.9999999999999907E-002 
                                      47                  1.4999974216733140E+001                  2.0746317816324136E+000                  3.7082892910062553E+000                 -7.9711485294285849E+000                  3.5418065282573061E+000                  7.0000000000000040E-001                  2.7999999999999980E-001                  1.9999999999999796E-002 
                                      48                  1.4999972068128818E+001                  2.0746072961324624E+000                  3.7137335624284420E+000                 -7.9588591230487973E+000                  3.5595507756280287E+000                  7.0000000000000040E-001                  2.7999999999999980E-001                  1.9999999999999796E-002 
                                      49                  1.4999969919524496E+001                  2.0745834898266944E+000                  3.7194169498600842E+000                 -7.9475036845456080E+000                  3.5766020675589871E+000                  7.0000000000000040E-001                  2.7999999999999980E-001                  1.9999999999999796E-002 
                                      50                  1.4999967770920172E+001                  2.0745602941486663E+000                  3.7254006140918454E+000                 -7.9370928986154903E+000                  3.5930125437564095E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      51                  1.4999965622315850E+001                  2.0745376443130601E+000                  3.7335121796140651E+000                 -7.9251236605589632E+000                  3.6131217193695533E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      52                  1.4999962280042460E+001                  2.0745033622665616E+000                  3.7446315735091895E+000                 -7.9130032453864816E+000                  3.6364158537457807E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      53                  1.4999958937769071E+001                  2.0744700159578020E+000                  3.7543074724993146E+000                 -7.9060475592740165E+000                  3.6531065345566627E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      54                  1.4999957266632373E+001                  2.0744536048944493E+000                  3.7613380818059925E+000                 -7.9023473941719029E+000                  3.6638892283797460E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      55                  1.4999955595495678E+001                  2.0744373312214881E+000                  3.7691856282050238E+000                 -7.8997481693897376E+000                  3.6744122387531388E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      56                  1.4999953924358984E+001                  2.0744211528412868E+000                  3.7758942725384768E+000                 -7.8988077928273581E+000                  3.6821416181327593E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      57                  1.4999953088790635E+001                  2.0744130804716261E+000                  3.7806948355294381E+000                 -7.8985943597006063E+000                  3.6872195309746232E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      58                  1.4999952253222288E+001                  2.0744050116183170E+000                  3.7859103157945921E+000                 -7.8988687144825898E+000                  3.6922391273313209E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      59                  1.4999951417653937E+001                  2.0743969372159095E+000                  3.7916260759909970E+000                 -7.8997253958242926E+000                  3.6972017358983345E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      60                  1.4999950582085591E+001                  2.0743888464186440E+000                  3.7979484336353178E+000                 -7.9012778829130674E+000                  3.7021086409656152E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      61                  1.4999949746517244E+001                  2.0743807261925324E+000                  3.8050035309274501E+000                 -7.9036587086227668E+000                  3.7069610844875025E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      62                  1.4999948910948897E+001                  2.0743725608693881E+000                  3.8109350627695733E+000                 -7.9061630771822484E+000                  3.7105654348940043E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      63                  1.4999948493164721E+001                  2.0743684544230026E+000                  3.8150990602161889E+000                 -7.9080824092825761E+000                  3.7129519129528838E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      64                  1.4999948075380548E+001                  2.0743643296710563E+000                  3.8216581280960367E+000                 -7.9113446630162647E+000                  3.7165073546837899E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      65                  1.4999947239812201E+001                  2.0743560176096940E+000                  3.8311489602645885E+000                 -7.9166078703026930E+000                  3.7212034709880992E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      66                  1.4999946404243850E+001                  2.0743476037156818E+000                  3.8409236172501604E+000                 -7.9223475122965725E+000                  3.7258497078242234E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      67                  1.4999945568675503E+001                  2.0743390773866293E+000                  3.8504514522242248E+000                 -7.9280390382642256E+000                  3.7304471221261193E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      68                  1.4999944733107156E+001                  2.0743304380705458E+000                  3.8593339814618535E+000                 -7.9332680146862442E+000                  3.7349967377071005E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      69                  1.4999943897538808E+001                  2.0743216935819477E+000                  3.8653983719298841E+000                 -7.9366809733661023E+000                  3.7383782133461949E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
