                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds 
                                     800                                      779                  8.6549999999999994E+000                  2.0000000000000000E-002                  1.3637641301208959E+005                  3.1003643155333663E+002                  1.8186979691524069E+004                  5.3520818623215991E+003                  7.3790261009652438E+000                 -5.2182345617704700E+000                  6.9999812635812830E-001                  2.9111646607097577E-005                  2.7997080555424447E-001                  3.4298705236788614E-003                  1.0218569963393186E-003                  9.3604446877905527E-003                  2.0994599496976483E-003                  8.6549999999999994E+000                  0.0000000000000000E+000                  6.0584994414260311E+000                  2.5780152361283174E-004                  2.4231422730972372E+000                  2.9784235833808327E-002                  8.7290005575300488E-003                  8.1014665023331378E-002                  1.8170825864633127E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.6549999948542293E+000                  7.3508184620753978E+000                  8.6549999617455313E+000                  7.3081319590806926E+000                  6.8217940699769970E+004                  4.4523765769984697E+004                  1.6171277313470833E+007                  1.8032978604932538E+001                  1.8032978604932538E+001                  4.8932698926869124E-043                  9.8359374301411406E-001                  5.0000000000000000E+001                  1.0000000000000000E+003                  4.3037872961154521E+012 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                        q                                    grada                                    gradr 
                                       1                  8.6549999999999994E+000                  8.6799904652670068E-001                  4.2602737845996383E+000                 -9.3376180862973808E+000                  3.1275216967909141E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.0000000000000000E+000                  2.7220247787340462E-001                  1.3999012630166596E-001 
                                       2                  8.6549999999913449E+000                  8.6798948857185365E-001                  4.2615613964610279E+000                 -9.3287821796990951E+000                  3.1366449985625304E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999999900002E-001                  2.7299437992931763E-001                  1.4087821945126541E-001 
                                       3                  8.6549999999782212E+000                  8.6797528731908735E-001                  4.2631038412169602E+000                 -9.3184389169095336E+000                  3.1473926548412501E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999999748379E-001                  2.7393461848763601E-001                  1.4352169572042214E-001 
                                       4                  8.6549999999650993E+000                  8.6796141894655865E-001                  4.2649226971023859E+000                 -9.3065681395529190E+000                  3.1598209384101343E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999999596756E-001                  2.7502925083929874E-001                  1.4607555076715478E-001 
                                       5                  8.6549999999470550E+000                  8.6794286201962723E-001                  4.2670091371704322E+000                 -9.2933420702387792E+000                  3.1737831852691847E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999999388278E-001                  2.7626328374643405E-001                  1.4944698946018925E-001 
                                       6                  8.6549999999290108E+000                  8.6792485943638786E-001                  4.2701032520436355E+000                 -9.2744718289323274E+000                  3.1939226315323279E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999999179801E-001                  2.7804500507827068E-001                  1.5265529453380938E-001 
                                       7                  8.6549999998929241E+000                  8.6789037895615806E-001                  4.2740538792281146E+000                 -9.2514096243489785E+000                  3.2188449479153145E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999998762845E-001                  2.8022811472849124E-001                  1.5864905546918692E-001 
                                       8                  8.6549999998584770E+000                  8.6785916087083714E-001                  4.2778298119428380E+000                 -9.2303670265885973E+000                  3.2418869703401554E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999998364841E-001                  2.8220583227169638E-001                  1.6390899076527538E-001 
                                       9                  8.6549999998240281E+000                  8.6782941305293027E-001                  4.2818283987983197E+000                 -9.2090278886187686E+000                  3.2655487292489411E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999997966837E-001                  2.8417975977830090E-001                  1.6873565984568850E-001 
                                      10                  8.6549999997838416E+000                  8.6779636415658734E-001                  4.2860221905160234E+000                 -9.1875274170416041E+000                  3.2896737875401350E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999997502498E-001                  2.8611435321311246E-001                  1.7387885446231069E-001 
                                      11                  8.6549999997436533E+000                  8.6776490455254396E-001                  4.2901031922578134E+000                 -9.1673795368900581E+000                  3.3125353851896500E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999997038158E-001                  2.8785415548477511E-001                  1.7854894103411967E-001 
                                      12                  8.6549999997034632E+000                  8.6773486471211803E-001                  4.2930843713303544E+000                 -9.1530460888704681E+000                  3.3289293714051520E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999996573818E-001                  2.8903667308262293E-001                  1.8280170059425208E-001 
                                      13                  8.6549999996833691E+000                  8.6772033018054151E-001                  4.2950422876907748E+000                 -9.1438437975776825E+000                  3.3395260828335815E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999996341649E-001                  2.8977162802598722E-001                  1.8477526672239220E-001 
                                      14                  8.6549999996632749E+000                  8.6770609896825324E-001                  4.2976605629713225E+000                 -9.1317721023893448E+000                  3.3535076697555932E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999996109479E-001                  2.9070539464355794E-001                  1.8663635580646293E-001 
                                      15                  8.6549999996288278E+000                  8.6768236827910483E-001                  4.3008921281100578E+000                 -9.1171361942659832E+000                  3.3705522699825017E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999995711475E-001                  2.9178843426173384E-001                  1.8961811781370619E-001 
                                      16                  8.6549999995943807E+000                  8.6765942029922516E-001                  4.3056158553660842E+000                 -9.0963997807570642E+000                  3.3949319815834089E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999995313471E-001                  2.9323167985240323E-001                  1.9234134784118281E-001 
                                      17                  8.6549999995254847E+000                  8.6761565417260000E-001                  4.3101364568995120E+000                 -9.0768534477130416E+000                  3.4180246075521494E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999994517452E-001                  2.9448752825816638E-001                  1.9719660682023785E-001 
                                      18                  8.6549999994910376E+000                  8.6759472949278216E-001                  4.3130754600624401E+000                 -9.0644760692490394E+000                  3.4327673535713683E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999994119448E-001                  2.9523215872695929E-001                  1.9937087492329991E-001 
                                      19                  8.6549999994565905E+000                  8.6757438984915525E-001                  4.3173752469092266E+000                 -9.0467913374760336E+000                  3.4539874442244973E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999993721445E-001                  2.9622975396278428E-001                  2.0134891834612909E-001 
                                      20                  8.6549999993876945E+000                  8.6753532575951298E-001                  4.3217570534960821E+000                 -9.0289328379442200E+000                  3.4754796254337412E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999992925426E-001                  2.9717054631615436E-001                  2.0493665784989004E-001 
                                      21                  8.6549999993466855E+000                  8.6751300535792020E-001                  4.3249377515099949E+000                 -9.0162416444117515E+000                  3.4908559436936115E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999992451605E-001                  2.9780026897485617E-001                  2.0687761489792345E-001 
                                      22                  8.6549999993056765E+000                  8.6749132448256705E-001                  4.3295778088969765E+000                 -8.9981359765975704E+000                  3.5129497792330473E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999991977784E-001                  2.9863774496197221E-001                  2.0865008909024854E-001 
                                      23                  8.6549999992236586E+000                  8.6744972422101929E-001                  4.3354704420968435E+000                 -8.9754312903138711E+000                  3.5407719380920577E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999991030142E-001                  2.9959123902911122E-001                  2.1186558409995987E-001 
                                      24                  8.6549999991416406E+000                  8.6741023186768906E-001                  4.3396895597154694E+000                 -8.9593650000786447E+000                  3.5605350003689367E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999990082500E-001                  3.0019976455424779E-001                  2.1479153087550945E-001 
                                      25                  8.6549999991006299E+000                  8.6739119898736117E-001                  4.3424334006669492E+000                 -8.9491047155343413E+000                  3.5732299826556555E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999989608679E-001                  3.0055469341753260E-001                  2.1615053381866597E-001 
                                      26                  8.6549999990596227E+000                  8.6737260807652228E-001                  4.3464504775480064E+000                 -8.9343341885906860E+000                  3.5916057470862754E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999989134858E-001                  3.0101996268872055E-001                  2.1743198254277216E-001 
                                      27                  8.6549999989776030E+000                  8.6733666279078758E-001                  4.3515849450530792E+000                 -8.9156104657228195E+000                  3.6149640323714443E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999988187216E-001                  3.0155142404893837E-001                  2.1986397111917719E-001 
                                      28                  8.6549999988955850E+000                  8.6730222591130657E-001                  4.3565101504975647E+000                 -8.8979285458941781E+000                  3.6371367229654905E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999987239574E-001                  3.0199991637426438E-001                  2.2217522051525973E-001 
                                      29                  8.6549999988135671E+000                  8.6726915523074755E-001                  4.3612436971632764E+000                 -8.8811824173736031E+000                  3.6582384460175859E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999986291932E-001                  3.0239131907688671E-001                  2.2436229550977646E-001 
                                      30                  8.6549999987315491E+000                  8.6723732832996803E-001                  4.3657101512032295E+000                 -8.8655901275690887E+000                  3.6779743862581382E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999985344290E-001                  3.0273638191044888E-001                  2.2642880948504285E-001 
                                      31                  8.6549999986528103E+000                  8.6720784576543763E-001                  4.3699343895578622E+000                 -8.8510338808406388E+000                  3.6964800480899287E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999984434562E-001                  3.0304136483118510E-001                  2.2830008580136679E-001 
                                      32                  8.6549999985740733E+000                  8.6717932927930541E-001                  4.3760453746659760E+000                 -8.8304549321820947E+000                  3.7228458142782666E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999983524834E-001                  3.0343372454295431E-001                  2.3003895459435481E-001 
                                      33                  8.6549999984165993E+000                  8.6712492019170428E-001                  4.3837030658733518E+000                 -8.8048871972934144E+000                  3.7556970292117424E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999981705368E-001                  3.0389577929681699E-001                  2.3320731710486900E-001 
                                      34                  8.6549999982591235E+000                  8.6707360306900749E-001                  4.3891224461171330E+000                 -8.7869517361446086E+000                  3.7788116786552881E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999979885901E-001                  3.0420018610066057E-001                  2.3609753557333138E-001 
                                      35                  8.6549999981803882E+000                  8.6704897611161802E-001                  4.3926256723214063E+000                 -8.7755765161730750E+000                  3.7935683787894510E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999978976173E-001                  3.0437130169566651E-001                  2.3742057644029987E-001 
                                      36                  8.6549999981016512E+000                  8.6702498179026810E-001                  4.3977249267736198E+000                 -8.7593007149696565E+000                  3.8148084377984719E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999978066445E-001                  3.0458255343404644E-001                  2.3863240741514699E-001 
                                      37                  8.6549999979441754E+000                  8.6697874709414635E-001                  4.4041794831020713E+000                 -8.7387903617865419E+000                  3.8416143597593324E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999976246978E-001                  3.0481124422787942E-001                  2.4086045368465120E-001 
                                      38                  8.6549999977867014E+000                  8.6693463139359794E-001                  4.4103129475875535E+000                 -8.7195526367455738E+000                  3.8668714570938976E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999974427511E-001                  3.0496720140630984E-001                  2.4290562955361392E-001 
                                      39                  8.6549999976292256E+000                  8.6689241462830968E-001                  4.4161564018862540E+000                 -8.7014432320408766E+000                  3.8907490991598466E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999972608045E-001                  3.0505462787556725E-001                  2.4478288151077260E-001 
                                      40                  8.6549999974717515E+000                  8.6685191046823451E-001                  4.4217371654609012E+000                 -8.6843411659945460E+000                  3.9133903047632463E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999970788578E-001                  3.0507763256501541E-001                  2.4653946401232626E-001 
                                      41                  8.6549999973142775E+000                  8.6681295963546801E-001                  4.4270792976475191E+000                 -8.6681432624720340E+000                  3.9349169401156670E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999968969111E-001                  3.0503668598634515E-001                  2.4821150311941839E-001 
                                      42                  8.6549999971568017E+000                  8.6677542488160975E-001                  4.4322041457025723E+000                 -8.6527616385898654E+000                  3.9554336950727857E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999967149644E-001                  3.0492886360369548E-001                  2.4983198722809097E-001 
                                      43                  8.6549999969993259E+000                  8.6673918701622155E-001                  4.4371309018259337E+000                 -8.6381224673325558E+000                  3.9750311668364913E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999965330177E-001                  3.0475350627953690E-001                  2.5143749763841050E-001 
                                      44                  8.6549999968418518E+000                  8.6670414166950294E-001                  4.4418769258074668E+000                 -8.6241634308512438E+000                  3.9937882812648242E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999963510711E-001                  3.0451221290959307E-001                  2.5306208437985162E-001 
                                      45                  8.6549999966843760E+000                  8.6667019674789858E-001                  4.4464578975269138E+000                 -8.6108311633787391E+000                  4.0117742155211333E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999961691244E-001                  3.0420503867543380E-001                  2.5473149755421293E-001 
                                      46                  8.6549999965269020E+000                  8.6663727045407135E-001                  4.4530861734806599E+000                 -8.5919698121813433E+000                  4.0374367522876389E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999959871777E-001                  3.0359342449030779E-001                  2.5646492190919434E-001 
                                      47                  8.6549999962119539E+000                  8.6657419571059668E-001                  4.4593480652448543E+000                 -8.5741542791646506E+000                  4.0616808137249327E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999956232855E-001                  3.0284228491383314E-001                  2.6012614048165539E-001 
                                      48                  8.6549999960544781E+000                  8.6654391612003256E-001                  4.4633951696108154E+000                 -8.5629034983351175E+000                  4.0771270818958110E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999954413388E-001                  3.0222250227511371E-001                  2.6203751240096490E-001 
                                      49                  8.6549999958970041E+000                  8.6651440478177422E-001                  4.4692885807103266E+000                 -8.5468779371703327E+000                  4.0993187301393545E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999952593921E-001                  3.0109159663936352E-001                  2.6395791589339462E-001 
                                      50                  8.6549999955820542E+000                  8.6645750338129401E-001                  4.4767682755733711E+000                 -8.5268110469975191E+000                  4.1272609751944218E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999948954998E-001                  2.9922558257844512E-001                  2.6776982114251346E-001 
                                      51                  8.6549999952671062E+000                  8.6640315045297223E-001                  4.4838973006554514E+000                 -8.5081336349763887E+000                  4.1535263509814628E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999945316076E-001                  2.9691642783556593E-001                  2.7149955211515542E-001 
                                      52                  8.6549999949521581E+000                  8.6635106634975723E-001                  4.4907122983410028E+000                 -8.4906873148886781E+000                  4.1783049777674419E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999941677153E-001                  2.9416745535489813E-001                  2.7510428567791206E-001 
                                      53                  8.6549999946372083E+000                  8.6630101542875426E-001                  4.4972441139217816E+000                 -8.4743385582434421E+000                  4.2017563668060651E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999938038231E-001                  2.9096745484717185E-001                  2.7858816810524861E-001 
                                      54                  8.6549999943222602E+000                  8.6625279725910365E-001                  4.5035190368913840E+000                 -8.4589748200289741E+000                  4.2240156580347250E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999934399308E-001                  2.8729817470454777E-001                  2.8195809681373230E-001 
                                      55                  8.6549999940073103E+000                  8.6620623981334388E-001                  4.5095595697596647E+000                 -8.4445027511820872E+000                  4.2451983455178457E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999930760386E-001                  2.8316700741515022E-001                  2.8521560164652737E-001 
                                      56                  8.6549999936923623E+000                  8.6616119399489211E-001                  4.5153849713006204E+000                 -8.4308433578775084E+000                  4.2654039103741388E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999927121463E-001                  2.7860369381900418E-001                  2.8835446978036455E-001 
                                      57                  8.6549999933774142E+000                  8.6611752952878240E-001                  4.5210117879941780E+000                 -8.4179272008777684E+000                  4.2847186509159290E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999923482541E-001                  2.7363902133700979E-001                  2.9136634674821449E-001 
                                      58                  8.6549999930624644E+000                  8.6607513194661068E-001                  4.5264543396994341E+000                 -8.4056932340298278E+000                  4.3032179138658382E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999919843618E-001                  2.6834239859457826E-001                  2.9424433739538319E-001 
                                      59                  8.6549999927475163E+000                  8.6603390012066672E-001                  4.5317251218665602E+000                 -8.3940881906110274E+000                  4.3209678726036911E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999916204696E-001                  2.6286244569314232E-001                  2.9698385348985695E-001 
                                      60                  8.6549999924325682E+000                  8.6599374419827935E-001                  4.5368351614958442E+000                 -8.3830648159671490E+000                  4.3380269585151199E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999912565773E-001                  2.5733577090282123E-001                  2.9958449754938565E-001 
                                      61                  8.6549999921176184E+000                  8.6595458397080960E-001                  4.5442522907585037E+000                 -8.3675922478869946E+000                  4.3624299684132595E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999908926851E-001                  2.4915933175149363E-001                  3.0202911488918355E-001 
                                      62                  8.6549999914877205E+000                  8.6587897474625375E-001                  4.5512947302855071E+000                 -8.3530812414941025E+000                  4.3855500901330338E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999901648995E-001                  2.4155448757528789E-001                  3.0654156630643364E-001 
                                      63                  8.6549999911727724E+000                  8.6584239825309905E-001                  4.5558499989530565E+000                 -8.3439949386937684E+000                  4.4003117317929004E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999898010072E-001                  2.3686037385813544E-001                  3.0861509606226423E-001 
                                      64                  8.6549999908578226E+000                  8.6580657010436202E-001                  4.5624839252578537E+000                 -8.3311644866419527E+000                  4.4215608750548094E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999894371150E-001                  2.3056043445432151E-001                  3.1049821901898739E-001 
