                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds 
                                      50                                      451                  8.6549999999999994E+000                  2.0000000000000000E-002                  4.5497190750010674E-001                  7.5836984583351114E-002                  3.8055114824685511E+003                  8.7788037543325554E+003                  2.1584919505755619E+002                 -1.2096595602389591E+001                  7.0000000000000007E-001                  2.9797635251138625E-005                  2.7997020236474895E-001                  3.4416106108120410E-003                  1.0081585468366043E-003                  9.3604466091399777E-003                  2.0994599496976492E-003                  8.6549999999999994E+000                  0.0000000000000000E+000                  6.0585000000000022E+000                  2.5789853309860449E-004                  2.4231421014669010E+000                  2.9787139836578165E-002                  8.7256122228708162E-003                  8.1014665402106487E-002                  1.8170825864633148E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.6543993188786974E+000                  2.1477777049708118E+002                  8.6542693319281714E+000                  2.1458001368404595E+002                  1.0792590163840879E+007                  9.2795712196599800E+002                  9.8589742318007108E+006                  2.2077981368037659E-022                  2.2077981368037654E-022                  0.0000000000000000E+000                  8.8326535639581132E-024                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.4358071695394944E+007 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                        q                                    grada                                    gradr 
                                       1                  8.6549999999999994E+000                  2.3341504334291017E+000                  3.5804130377302252E+000                 -8.4792116884040265E+000                  2.9057469394857116E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.0000000000000000E+000                  3.8499949769486985E-001                  1.2504108396600852E-001 
                                       2                  8.6549999999913449E+000                  2.3341504333761978E+000                  3.5804130514205412E+000                 -8.4792115926308167E+000                  2.9057470489722426E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999999900002E-001                  3.8499950145563844E-001                  1.2504108870702549E-001 
                                       3                  8.6549999998863623E+000                  2.3341504327344831E+000                  3.5804130956872386E+000                 -8.4792112829550739E+000                  2.9057474029890722E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  9.9999999998687028E-001                  3.8499951361582846E-001                  1.2504120372017122E-001 
                                       4                  8.6549999996239038E+000                  2.3341504311301957E+000                  3.5804131842207330E+000                 -8.4792106636045510E+000                  2.9057481110218686E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999995654587E-001                  3.8499953793625052E-001                  1.2504149125334288E-001 
                                       5                  8.6549999991514799E+000                  2.3341504282424870E+000                  3.5804133423165840E+000                 -8.4792095576246407E+000                  2.9057493753633157E+000                  7.0000000000000018E-001                  2.8000000000000003E-001                  1.9999999999999796E-002                  9.9999999990196198E-001                  3.8499958136571211E-001                  1.2504200881415481E-001 
                                       6                  8.6549999983116166E+000                  2.3341504231087935E+000                  3.5804136458617148E+000                 -8.4792074341545405E+000                  2.9057518028886897E+000                  7.0000000000000018E-001                  2.8000000000000003E-001                  1.9999999999999796E-002                  9.9999999980492393E-001                  3.8499966475073200E-001                  1.2504292892585361E-001 
                                       7                  8.6549999966318882E+000                  2.3341504128414585E+000                  3.5804142529563716E+000                 -8.4792031872590918E+000                  2.9057566578991949E+000                  7.0000000000000018E-001                  2.8000000000000003E-001                  1.9999999999999796E-002                  9.9999999961084785E-001                  3.8499983152259609E-001                  1.2504476916309792E-001 
                                       8                  8.6549999932724315E+000                  2.3341503923069831E+000                  3.5804154671632729E+000                 -8.4791946936472140E+000                  2.9057663677592140E+000                  7.0000000000000018E-001                  2.8000000000000003E-001                  1.9999999999999796E-002                  9.9999999922269578E-001                  3.8500016507362467E-001                  1.2504844969282791E-001 
                                       9                  8.6549999865535181E+000                  2.3341503512388311E+000                  3.5804178956474195E+000                 -8.4791777071394900E+000                  2.9057857868353345E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999844639165E-001                  3.8500083220487469E-001                  1.2505581097325366E-001 
