                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                        q                                    grada                                  opacity                               luminosity                                    gradr 
                                      10                  8.6549999999290108E+000                  5.6501729740471884E-001                  4.4104546337920043E+000                 -8.6871024036435056E+000                  3.8947981136169449E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999999179801E-001                  3.0774073221201981E-001                  3.2583333677058528E+000                  3.7589380452690125E+003                  1.9049765271044139E-001 
                                      11                  8.6549999999199887E+000                  5.6499923223886417E-001                  4.4145079029756102E+000                 -8.6696599547431301E+000                  3.9155615582101482E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999999075562E-001                  3.0824121215573380E-001                  3.3005210374214222E+000                  3.7589380452690093E+003                  1.9524755514239323E-001 
                                      12                  8.6549999999109684E+000                  5.6498187611918360E-001                  4.4174783390795822E+000                 -8.6571938585354538E+000                  3.9305099372834920E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999998971323E-001                  3.0856690590065333E-001                  3.3305246962604178E+000                  3.7589380452690057E+003                  1.9964412629508094E-001 
                                      13                  8.6549999999064564E+000                  5.6497344286426077E-001                  4.4194324852797733E+000                 -8.6491644946803596E+000                  3.9401978642696949E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999998919198E-001                  3.0875975914449627E-001                  3.3496975448976438E+000                  3.7589380452690043E+003                  2.0171745095270027E-001 
                                      14                  8.6549999999019445E+000                  5.6496516361546623E-001                  4.4223249563383220E+000                 -8.6375145739180574E+000                  3.9543372774948291E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999998867073E-001                  3.0901512378318308E-001                  3.3773512878002321E+000                  3.7589380452690025E+003                  2.0370137344342298E-001 
                                      15                  8.6549999998929223E+000                  5.6494904203521734E-001                  4.4277949230979532E+000                 -8.6161387747639093E+000                  3.9805164575569791E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999998762834E-001                  3.0940712423646682E-001                  3.4280218832070823E+000                  3.7589380452689988E+003                  2.0744418479678961E-001 
                                      16                  8.6549999998756988E+000                  5.6491973805869500E-001                  4.4346680047315141E+000                 -8.5901686160853199E+000                  4.0126517325268161E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999998563827E-001                  3.0974900229127045E-001                  3.4912405200033421E+000                  3.7589380452689934E+003                  2.1397276873269561E-001 
                                      17                  8.6549999998584752E+000                  5.6489212962505686E-001                  4.4396111597783667E+000                 -8.5720448102662736E+000                  4.0352886623534863E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999998364819E-001                  3.0988431205346562E-001                  3.5373954498728319E+000                  3.7589380452689861E+003                  2.1989377855853051E-001 
                                      18                  8.6549999998498635E+000                  5.6487888775742923E-001                  4.4428312022794190E+000                 -8.5605663480797958E+000                  4.0497516615430760E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999998265321E-001                  3.0990976468564302E-001                  3.5675376342299048E+000                  3.7589380452689829E+003                  2.2265958100809935E-001 
                                      19                  8.6549999998412517E+000                  5.6486599012519256E-001                  4.4475531993768476E+000                 -8.5441696419425650E+000                  4.0705837167442249E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999998165823E-001                  3.0984735483259729E-001                  3.6123620224397315E+000                  3.7589380452689807E+003                  2.2530716076122043E-001 
                                      20                  8.6549999998240281E+000                  5.6484114736260727E-001                  4.4541144072391727E+000                 -8.5219794784394995E+000                  4.0990193274680884E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999997966815E-001                  3.0955837352739812E-001                  3.6782813979644655E+000                  3.7589380452689738E+003                  2.3036996037085267E-001 
                                      21                  8.6549999998039340E+000                  5.6481360284975612E-001                  4.4608802318550502E+000                 -8.4998433348626463E+000                  4.1277005500042430E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999997734645E-001                  3.0898249999864213E-001                  3.7505366791516108E+000                  3.7589380452689652E+003                  2.3597831597934685E-001 
                                      22                  8.6549999997838398E+000                  5.6478742225308964E-001                  4.4673712570206456E+000                 -8.4793074379313360E+000                  4.1546107013307791E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999997502476E-001                  3.0814127769515071E-001                  3.8233318534001386E+000                  3.7589380452689570E+003                  2.4128370326057738E-001 
                                      23                  8.6549999997637439E+000                  5.6476244639731688E-001                  4.4720602962644271E+000                 -8.4648113981850788E+000                  4.1737569377642600E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999997270306E-001                  3.0733912003647446E-001                  3.8782415531750694E+000                  3.7589380452689493E+003                  2.4630012166331555E-001 
                                      24                  8.6549999997536986E+000                  5.6475036687040037E-001                  4.4751220926357140E+000                 -8.4555657588519093E+000                  4.1860690321801535E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999997154221E-001                  3.0670631910454477E-001                  3.9145474743806634E+000                  3.7589380452689452E+003                  2.4869763396536107E-001 
                                      25                  8.6549999997436498E+000                  5.6473854080857733E-001                  4.4796223965808712E+000                 -8.4422759856216771E+000                  4.2039083726593489E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999997038136E-001                  3.0559850517229548E-001                  3.9685064067238822E+000                  3.7589380452689411E+003                  2.5100818911971962E-001 
                                      26                  8.6549999997235556E+000                  5.6471559874286859E-001                  4.4854204333393328E+000                 -8.4254835497716805E+000                  4.2266132044032316E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999996805966E-001                  3.0383069812817531E-001                  4.0403895446038920E+000                  3.7589380452689329E+003                  2.5542013334197045E-001 
                                      27                  8.6549999997034615E+000                  5.6469352339227885E-001                  4.4910216113121502E+000                 -8.4096790068061971E+000                  4.2481940533183433E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999996573796E-001                  3.0169583956650686E-001                  4.1118894582183314E+000                  3.7589380452689247E+003                  2.5959371941664161E-001 
                                      28                  8.6549999996833673E+000                  5.6467223376226072E-001                  4.4964399237632442E+000                 -8.3947624263745695E+000                  4.2687570254882150E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999996341626E-001                  2.9919462177723388E-001                  4.1830953822826586E+000                  3.7589380452689170E+003                  2.6354431258751992E-001 
                                      29                  8.6549999996632732E+000                  5.6465165997101907E-001                  4.5035467068013908E+000                 -8.3758262201391585E+000                  4.2951972800597051E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999996109457E-001                  2.9521841384912872E-001                  4.2789539369910141E+000                  3.7589380452689084E+003                  2.6728588813726800E-001 
                                      30                  8.6549999996288260E+000                  5.6461788905466703E-001                  4.5099675155067391E+000                 -8.3590099441312820E+000                  4.3188502883187203E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999995711453E-001                  2.9095297261562514E-001                  4.3702662233072322E+000                  3.7589380452688952E+003                  2.7331117492502216E-001 
                                      31                  8.6549999996116025E+000                  5.6460164211375774E-001                  4.5141327756293794E+000                 -8.3484152790202621E+000                  4.3339345248699299E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999995512445E-001                  2.8780879688355843E-001                  4.4305731333600145E+000                  3.7589380452688870E+003                  2.7615894933429391E-001 
                                      32                  8.6549999995943772E+000                  5.6458578496530465E-001                  4.5202170475072272E+000                 -8.3333624808460751E+000                  4.3556249168609700E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999995313438E-001                  2.8264489141295723E-001                  4.5201886410957917E+000                  3.7589380452688802E+003                  2.7887536235514193E-001 
                                      33                  8.6549999995599300E+000                  5.6455514614547397E-001                  4.5279788820415883E+000                 -8.3145994941810919E+000                  4.3829642098547854E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999994915434E-001                  2.7509161495625573E-001                  4.6391221947568795E+000                  3.7589380452688656E+003                  2.8399384497722513E-001 
                                      34                  8.6549999995254829E+000                  5.6452579675889925E-001                  4.5354054887635202E+000                 -8.2972244940437925E+000                  4.4086906687243799E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999994517430E-001                  2.6703785668621211E-001                  4.7568872350933571E+000                  3.7589380452688520E+003                  2.8875319812029010E-001 
                                      35                  8.6549999994910358E+000                  5.6449759278146805E-001                  4.5407572433505594E+000                 -8.2849846042286828E+000                  4.4270369863234524E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999994119426E-001                  2.6088662436628829E-001                  4.8449416167873354E+000                  3.7589380452688374E+003                  2.9319859596788206E-001 
                                      36                  8.6549999994738123E+000                  5.6448388070117483E-001                  4.5442463286232062E+000                 -8.2772032804892142E+000                  4.4388524428862679E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999993920419E-001                  2.5677272185887412E-001                  4.9032509438784615E+000                  3.7589380452688310E+003                  2.9531501334778026E-001 
                                      37                  8.6549999994565887E+000                  5.6447041085001703E-001                  4.5493670986303139E+000                 -8.2660582193471530E+000                  4.4559960153983535E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999993721411E-001                  2.5069235585861827E-001                  4.9901760549188374E+000                  3.7589380452688242E+003                  2.9735364186395569E-001 
                                      38                  8.6549999994221416E+000                  5.6444415008783000E-001                  4.5559505657825099E+000                 -8.2520267170208061E+000                  4.4778548135426508E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999993323407E-001                  2.4302564027786652E-001                  5.1055221239482895E+000                  3.7589380452688101E+003                  3.0123938066384109E-001 
                                      39                  8.6549999993876927E+000                  5.6441871967787882E-001                  4.5628945255287690E+000                 -8.2377004934703439E+000                  4.5006021051698211E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999992925404E-001                  2.3542568133301048E-001                  5.2288222279179655E+000                  3.7589380452687965E+003                  3.0484537771827486E-001 
                                      40                  8.6549999993466837E+000                  5.6438942221967925E-001                  4.5683343289330409E+000                 -8.2266965082752641E+000                  4.5183078167685018E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999992451583E-001                  2.3003651702173109E-001                  5.3261553174183511E+000                  3.7589380452687806E+003                  3.0871602727519176E-001 
                                      41                  8.6549999993261792E+000                  5.6437513784162774E-001                  4.5718784488356228E+000                 -8.2197075049815425E+000                  4.5297243881008358E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999992214672E-001                  2.2685878590820996E-001                  5.3886434632928646E+000                  3.7589380452687719E+003                  3.1045260624026766E-001 
                                      42                  8.6549999993056748E+000                  5.6436108012302766E-001                  4.5770747038593838E+000                 -8.2097013966243360E+000                  4.5463076286097079E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999991977762E-001                  2.2276819436440576E-001                  5.4783411174430316E+000                  3.7589380452687651E+003                  3.1200616105683737E-001 
                                      43                  8.6549999992646658E+000                  5.6433360111585207E-001                  4.5837360714749291E+000                 -8.1970732071963095E+000                  4.5674825752818844E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999991503941E-001                  2.1868715961363186E-001                  5.5896649533668219E+000                  3.7589380452687501E+003                  3.1464337043617935E-001 
                                      44                  8.6549999992236568E+000                  5.6430690462914668E-001                  4.5932866872968345E+000                 -8.1796165355705899E+000                  4.5974337768775593E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999991030120E-001                  2.1535792502458906E-001                  5.7295793910896924E+000                  3.7589380452687351E+003                  3.1648094053565962E-001 
                                      45                  8.6549999991416371E+000                  5.6425560143168418E-001                  4.6021305911424149E+000                 -8.1632105696305466E+000                  4.6254648051251728E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999990082478E-001                  2.1506990391492167E-001                  5.8341794456626843E+000                  3.7589380452687064E+003                  3.1791758819455274E-001 
                                      46                  8.6549999991006299E+000                  5.6423089429095497E-001                  4.6077603306316570E+000                 -8.1529221773592031E+000                  4.6431989087451226E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999989608657E-001                  2.1628984547949565E-001                  5.8805317583187886E+000                  3.7589380452686914E+003                  3.1749238726397372E-001 
                                      47                  8.6549999990596191E+000                  5.6420676151080240E-001                  4.6158150234574968E+000                 -8.1382621767291923E+000                  4.6685174898249144E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999989134836E-001                  2.1973255650231352E-001                  5.9222225559312536E+000                  3.7589380452686773E+003                  3.1610069237642163E-001 
                                      48                  8.6549999989776012E+000                  5.6416008659300354E-001                  4.6232416057235524E+000                 -8.1239951602518108E+000                  4.6924510087440918E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999988187194E-001                  2.2440412404070695E-001                  5.9469028956239658E+000                  3.7589380452686451E+003                  3.1233128542539906E-001 
                                      49                  8.6549999989365922E+000                  5.6413749793415435E-001                  4.6279738109931259E+000                 -8.1148614013062108E+000                  4.7077071067265619E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999987713373E-001                  2.2800091872766703E-001                  5.9538200453335328E+000                  3.7589380452686282E+003                  3.1021333711332261E-001 
                                      50                  8.6549999988955832E+000                  5.6411537596647665E-001                  4.6347626205125563E+000                 -8.1016492834092553E+000                  4.7296355175480693E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999987239552E-001                  2.3376445689415409E-001                  5.9523371895476798E+000                  3.7589380452686105E+003                  3.0784590399316342E-001 
                                      51                  8.6549999988135635E+000                  5.6407244810985768E-001                  4.6431287289619547E+000                 -8.0845313302243458E+000                  4.7572612283511395E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999986291910E-001                  2.4139709334233286E-001                  5.9365332820694290E+000                  3.7589380452685718E+003                  3.0293050232227464E-001 
                                      52                  8.6549999987315456E+000                  5.6403116736123304E-001                  4.6507144195879304E+000                 -8.0683810947489860E+000                  4.7827391379090720E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999985344268E-001                  2.4844381495588094E-001                  5.9039456781462674E+000                  3.7589380452685305E+003                  2.9793893030476104E-001 
                                      53                  8.6549999986528086E+000                  5.6399297400940107E-001                  4.6576259618346842E+000                 -8.0531198784167710E+000                  4.8063348861929471E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999984434540E-001                  2.5470262791374731E-001                  5.8580140218577279E+000                  3.7589380452684868E+003                  2.9298059743180188E-001 
                                      54                  8.6549999985740733E+000                  5.6395608991087431E-001                  4.6640720269927174E+000                 -8.0383599268458603E+000                  4.8287218535267868E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999983524812E-001                  2.6020345055953842E-001                  5.8036660948018817E+000                  3.7589380452684422E+003                  2.8799676171223626E-001 
                                      55                  8.6549999984953345E+000                  5.6392042936072195E-001                  4.6686027479393353E+000                 -8.0275451203775816E+000                  4.8447910586179539E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999982615084E-001                  2.6381353334545493E-001                  5.7615572347020496E+000                  3.7589380452683927E+003                  2.8322640564450446E-001 
                                      56                  8.6549999984559651E+000                  5.6390303442529643E-001                  4.6715224202713008E+000                 -8.0205147843835949E+000                  4.8551844155734871E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999982160215E-001                  2.6602347307843682E-001                  5.7316435469133920E+000                  3.7589380452683677E+003                  2.8092951032014907E-001 
                                      57                  8.6549999984165975E+000                  5.6388591677089950E-001                  4.6757586545427241E+000                 -8.0102213718143620E+000                  4.8703248058590907E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999981705345E-001                  2.6905536761019022E-001                  5.6849471055435785E+000                  3.7589380452683426E+003                  2.7865031924135014E-001 
                                      58                  8.6549999983378605E+000                  5.6385247750986534E-001                  4.6810815380239239E+000                 -7.9967941256904940E+000                  4.8897302029911813E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999980795617E-001                  2.7254735557700238E-001                  5.6252628956082376E+000                  3.7589380452682890E+003                  2.7434132789772891E-001 
                                      59                  8.6549999982591235E+000                  5.6382004890781512E-001                  4.6861053102148160E+000                 -7.9837703779106652E+000                  4.9083109086435757E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999979885890E-001                  2.7551367498741075E-001                  5.5669064974218481E+000                  3.7589380452682344E+003                  2.7041397373037324E-001 
                                      60                  8.6549999981803865E+000                  5.6378857140012517E-001                  4.6908600041038300E+000                 -7.9711334518345174E+000                  4.9261342343282379E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999978976162E-001                  2.7804635271602146E-001                  5.5104312296336460E+000                  3.7589380452681767E+003                  2.6680282912944014E-001 
                                      61                  8.6549999981016494E+000                  5.6375799006084903E-001                  4.6976089823331000E+000                 -7.9529917817484641E+000                  4.9515754828749730E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999978066434E-001                  2.8121632494847948E-001                  5.4258497251572164E+000                  3.7589380452681189E+003                  2.6343985928724806E-001 
                                      62                  8.6549999979441754E+000                  5.6369931159994768E-001                  4.7037595575449593E+000                 -7.9353861095054050E+000                  4.9756211215453749E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999976246967E-001                  2.8372406643389231E-001                  5.3544864851911242E+000                  3.7589380452679966E+003                  2.5760093007071466E-001 
                                      63                  8.6549999978654366E+000                  5.6367112950074605E-001                  4.7076685908092237E+000                 -7.9241323530812373E+000                  4.9909462922184140E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999975337239E-001                  2.8513733673464503E-001                  5.3073267890134819E+000                  3.7589380452679325E+003                  2.5509748474839433E-001 
                                      64                  8.6549999977867014E+000                  5.6364366301756597E-001                  4.7132689281723872E+000                 -7.9079112034062913E+000                  5.0129708686813519E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999974427511E-001                  2.8693936095920092E-001                  5.2378207348980030E+000                  3.7589380452678679E+003                  2.5272166897490500E-001 
                                      65                  8.6549999976292256E+000                  5.6359072928726572E-001                  4.7201608307503102E+000                 -7.8871533375295702E+000                  5.0407134679592023E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999972608045E-001                  2.8886635382254167E-001                  5.1561950054481933E+000                  3.7589380452677365E+003                  2.4850235811319260E-001 
                                      66                  8.6549999974717515E+000                  5.6354024807715553E-001                  4.7265494674187973E+000                 -7.8674445875172347E+000                  5.0668015573328473E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999970788578E-001                  2.9040643279605216E-001                  5.0815703538423085E+000                  3.7589380452676000E+003                  2.4495632056703845E-001 
                                      67                  8.6549999973142775E+000                  5.6349199009971995E-001                  4.7325036049334166E+000                 -7.8486940805033871E+000                  5.0914215768460060E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999968969111E-001                  2.9166016400777245E-001                  5.0133573691315583E+000                  3.7589380452674591E+003                  2.4190227462281363E-001 
                                      68                  8.6549999971568017E+000                  5.6344575621913540E-001                  4.7380794532510109E+000                 -7.8308210411705614E+000                  5.1147301172547914E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999967149644E-001                  2.9269611441452997E-001                  4.9513868538598187E+000                  3.7589380452673167E+003                  2.3927324332071989E-001 
                                      69                  8.6549999969993259E+000                  5.6340137254670974E-001                  4.7433236564405066E+000                 -7.8137538343988089E+000                  5.1368599715315639E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999965330177E-001                  2.9356692136811946E-001                  4.8953842068486306E+000                  3.7589380452671699E+003                  2.3702253322800529E-001 
                                      70                  8.6549999968418518E+000                  5.6335868643150788E-001                  4.7482752360207909E+000                 -7.7974283272003291E+000                  5.1579247263131762E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999963510711E-001                  2.9431189792499357E-001                  4.8449992019121400E+000                  3.7589380452670212E+003                  2.3510820292742735E-001 
                                      71                  8.6549999966843760E+000                  5.6331756323746351E-001                  4.7529670586484682E+000                 -7.7817882121351598E+000                  5.1780222966568834E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999961691244E-001                  2.9495930904388118E-001                  4.7998131569858220E+000                  3.7589380452668697E+003                  2.3349161978162061E-001 
