                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                       10000      8.6549999999999994E+000      2.0000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                 tri_alfa                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                             log_center_T                           log_center_Rho                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                              num_backups                                num_iters 
                                     140                                      499                  4.1827729699229349E+002                  9.5701198902805917E-001                  8.6549999999999994E+000                  3.4235945522771594E+001                 -9.8999999999999986E+001                  8.6549060186562894E+000                  9.9998853807041033E-001                  7.8146410287251050E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9998853807041033E-001                  7.8146410287251050E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.8174556334919139E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.8174556334919139E+001                 -1.8174556334919139E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6069202929415871E+000                  3.6683013338165575E+000                  2.1435689174777304E+000                  1.0880185906690767E+000                 -3.0629293341773010E-004                  5.6686549585000181E+000                 -4.4876692227217045E+000                  9.3317633774376763E+000                 -4.4876692227217045E+000                  5.6686549585000181E+000                  6.2083817012823350E-001                  8.5000496627254196E-001                  1.2966439685554807E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416106108120350E-003                  9.3604466091399760E-003                  3.4416106108120267E-003                  9.3604466091399743E-003                  6.0585000000000013E+000                  2.4231421014669019E+000                                        0                                        0                                        4 
                                     145                                      500                  4.6555123365194902E+002                  9.8789725518278138E-001                  8.6549999999999994E+000                  3.4235945522771594E+001                 -9.8999999999999986E+001                  8.6549146756489126E+000                  9.9998938373812241E-001                  7.8146409843161840E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9998938373812241E-001                  7.8146409843161840E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.7957313542010763E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.7957313542010763E+001                 -1.7957313542010763E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6087039677807202E+000                  3.6498453966670747E+000                  2.1307735992247223E+000                  1.1136092271750928E+000                 -2.7613222177101627E-004                  5.6812753608035518E+000                 -4.4498051874776907E+000                  9.3822567662419925E+000                 -4.4498051874776907E+000                  5.6812753608035518E+000                  6.2080627070244576E-001                  8.5000496627254196E-001                  1.2966439685554807E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416106108120350E-003                  9.3604466091399760E-003                  3.4416106108120267E-003                  9.3604466091399777E-003                  6.0585000000000013E+000                  2.4231421014669019E+000                                        0                                        0                                        4 
                                     150                                      505                  5.1624624509860871E+002                  1.0181483764749470E+000                  8.6549999999999994E+000                  3.4235945522771594E+001                 -9.8999999999999986E+001                  8.6549222807851187E+000                  9.9999064069321564E-001                  7.8146410287251050E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999064069321564E-001                  7.8146410287251050E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.7742261763162837E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.7742261763162837E+001                 -1.7742261763162837E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6105085537065227E+000                  3.6315160617702453E+000                  2.1179997599247034E+000                  1.1391569057751305E+000                 -2.4919344989610110E-004                  5.6938694785727959E+000                 -4.4120043800779660E+000                  9.4326562068536024E+000                 -4.4120043800779660E+000                  5.6938694785727959E+000                  6.2077465494528827E-001                  8.5000496627254196E-001                  1.2966439685554807E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416106108120350E-003                  9.3604466091399760E-003                  3.4416106108120254E-003                  9.3604466091399743E-003                  6.0585000000000013E+000                  2.4231421014669019E+000                                        0                                        0                                        4 
                                     155                                      499                  5.7065262592802526E+002                  1.0493013124936430E+000                  8.6549999999999994E+000                  3.4235945522771594E+001                 -9.8999999999999986E+001                  8.6549296920012662E+000                  9.9999168138479166E-001                  7.8146409843161840E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999168138479166E-001                  7.8146409843161840E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.7529212900258518E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.7529212900258518E+001                 -1.7529212900258518E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6122217419571041E+000                  3.6128508717680261E+000                  2.1052407884224320E+000                  1.1646748487796739E+000                 -2.2454443178333505E-004                  5.7064472336044512E+000                 -4.3742452542069996E+000                  9.4830008458300128E+000                 -4.3742452542069996E+000                  5.7064472336044512E+000                  6.2075092875106785E-001                  8.5000496627254196E-001                  1.2966439685554807E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416106108120350E-003                  9.3604466091399760E-003                  3.4416106108120254E-003                  9.3604466091399777E-003                  6.0585000000000013E+000                  2.4231421014669019E+000                                        0                                        0                                        4 
                                     160                                      513                  6.2909503654539219E+002                  1.0800775608457807E+000                  8.6549999999999994E+000                  3.4235945522771594E+001                 -9.8999999999999986E+001                  8.6549358496006796E+000                  9.9999230309133680E-001                  7.8146410065206445E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999230309133680E-001                  7.8146410065206445E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.7317957559929251E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.7317957559929251E+001                 -1.7317957559929251E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6140789072765265E+000                  3.5947538827500631E+000                  2.0924779632746056E+000                  1.1902004990753268E+000                 -2.0309366844098364E-004                  5.7190214612550303E+000                 -4.3364927928618515E+000                  9.5333337980356792E+000                 -4.3364927928618515E+000                  5.7190214612550303E+000                  6.2073909679685535E-001                  8.5000496627254196E-001                  1.2966439685554807E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416106108120350E-003                  9.3604466091399760E-003                  3.4416106108120246E-003                  9.3604466091399743E-003                  6.0585000000000013E+000                  2.4231421014669019E+000                                        0                                        0                                        4 
                                     165                                      505                  6.9191987966292425E+002                  1.1115493672431205E+000                  8.6549999999999994E+000                  3.4235945522771594E+001                 -9.8999999999999986E+001                  8.6549422723482312E+000                  9.9999292479788171E-001                  7.8146410065206445E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999292479788171E-001                  7.8146410065206445E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.7108198448884991E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.7108198448884991E+001                 -1.7108198448884991E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6157779034328974E+000                  3.5760064127231685E+000                  2.0797062359484162E+000                  1.2157439537277048E+000                 -1.8275628397706374E-004                  5.7316089462220470E+000                 -4.2987026632309222E+000                  9.5837188008198506E+000                 -4.2987026632309222E+000                  5.7316089462220470E+000                  6.2074598291894434E-001                  8.5000496627254196E-001                  1.2966439685554807E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416106108120350E-003                  9.3604466091399760E-003                  3.4416106108120246E-003                  9.3604466091399777E-003                  6.0585000000000013E+000                  2.4231421014669019E+000                                        0                                        0                                        4 
                                     170                                      513                  7.5941248525484707E+002                  1.1426972936812134E+000                  8.6549999999999994E+000                  3.4235945522771594E+001                 -9.8999999999999986E+001                  8.6549473706519642E+000                  9.9999354650442673E-001                  7.8146410065206445E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999354650442673E-001                  7.8146410065206445E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.6900207790558582E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.6900207790558582E+001                 -1.6900207790558582E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6175547433658006E+000                  3.5575741817273330E+000                  2.0669364405846924E+000                  1.2412835444551527E+000                 -1.6483606631641671E-004                  5.7441915005212802E+000                 -4.2609208365059112E+000                  9.6340889413270538E+000                 -4.2609208365059112E+000                  5.7441915005212802E+000                  6.2075430055953484E-001                  8.5000496627254196E-001                  1.2966439685554807E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416106108120350E-003                  9.3604466091399760E-003                  3.4416106108120237E-003                  9.3604466091399743E-003                  6.0585000000000013E+000                  2.4231421014669019E+000                                        0                                        0                                        4 
                                     175                                      511                  8.3193115212900079E+002                  1.1738582334162564E+000                  8.6549999999999994E+000                  3.4235945522771594E+001                 -9.8999999999999986E+001                  8.6549523411599267E+000                  9.9999436501375860E-001                  7.8146410287251050E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999436501375860E-001                  7.8146410287251050E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.6693890543406308E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.6693890543406308E+001                 -1.6693890543406308E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6192921024179596E+000                  3.5389807314303332E+000                  2.0541649973318736E+000                  1.2668264309607906E+000                 -1.4863700536497563E-004                  5.7567735945668304E+000                 -4.2231272126327672E+000                  9.6844670326610114E+000                 -4.2231272126327672E+000                  5.7567735945668304E+000                  6.2074197693571820E-001                  8.5000496627254196E-001                  1.2966439685554807E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416106108120350E-003                  9.3604466091399760E-003                  3.4416106108120228E-003                  9.3604466091399777E-003                  6.0585000000000013E+000                  2.4231421014669019E+000                                        0                                        0                                        4 
                                     180                                      516                  9.0976869588083810E+002                  1.2045693197316021E+000                  8.6549999999999994E+000                  3.4235945522771594E+001                 -9.8999999999999986E+001                  8.6549568261202356E+000                  9.9999477426842454E-001                  7.8146410509295654E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999477426842454E-001                  7.8146410509295654E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.6489457060120074E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.6489457060120074E+001                 -1.6489457060120074E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6210541530164146E+000                  3.5205084439762819E+000                  2.0414047524079373E+000                  1.2923469208086633E+000                 -1.3412631913028755E-004                  5.7693415884183743E+000                 -4.1853752016303485E+000                  9.7347940924779000E+000                 -4.1853752016303485E+000                  5.7693415884183743E+000                  6.2071885031995888E-001                  8.5000496627254196E-001                  1.2966439685554807E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416106108120350E-003                  9.3604466091399760E-003                  3.4416106108120224E-003                  9.3604466091399743E-003                  6.0585000000000013E+000                  2.4231421014669019E+000                                        0                                        0                                        4 
                                     185                                      515                  9.9335553260771962E+002                  1.2350701137966149E+000                  8.6549999999999994E+000                  3.4235945522771594E+001                 -9.8999999999999986E+001                  8.6549608470973265E+000                  9.9999518352309047E-001                  7.8146410509295654E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999518352309047E-001                  7.8146410509295654E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.6286775001365228E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.6286775001365228E+001                 -1.6286775001365228E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6227663331513642E+000                  3.5018517213889839E+000                  2.0286520308443898E+000                  1.3178523639357578E+000                 -1.2089247031237832E-004                  5.7819018493803185E+000                 -4.1476448921463689E+000                  9.7850962288052994E+000                 -4.1476448921463689E+000                  5.7819018493803185E+000                  6.2068967421002885E-001                  8.5000496627254196E-001                  1.2966439685554807E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416106108120350E-003                  9.3604466091399760E-003                  3.4416106108120220E-003                  9.3604466091399777E-003                  6.0585000000000013E+000                  2.4231421014669019E+000                                        0                                        0                                        4 
                                     190                                      516                  1.0831138437287402E+003                  1.2667921043798285E+000                  8.6549999999999994E+000                  3.4235945522771594E+001                 -9.8999999999999986E+001                  8.6549644899725813E+000                  9.9999558882122186E-001                  7.8146410953384864E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999558882122186E-001                  7.8146410953384864E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.6085819747467820E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.6085819747467820E+001                 -1.6085819747467820E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6245289766458306E+000                  3.4834079589671432E+000                  2.0159048626445371E+000                  1.3433467003354636E+000                 -1.0910545353121037E-004                  5.7944540822794366E+000                 -4.1099236696740027E+000                  9.8353768125270236E+000                 -4.1099236696740027E+000                  5.7944540822794366E+000                  6.2066199545703371E-001                  8.5000496627254196E-001                  1.2966439685554807E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416106108120350E-003                  9.3604466091399760E-003                  3.4416106108120211E-003                  9.3604466091399743E-003                  6.0585000000000013E+000                  2.4231421014669019E+000                                        0                                        0                                        4 
                                     195                                      508                  1.1793394495327727E+003                  1.2938944338035170E+000                  8.6549999999999994E+000                  3.4235945522771594E+001                 -9.8999999999999986E+001                  8.6549677035218657E+000                  9.9999619676841878E-001                  7.8146410953384864E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999619676841878E-001                  7.8146410953384864E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.5886942891624248E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.5886942891624248E+001                 -1.5886942891624248E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6262000999731336E+000                  3.4646630115748769E+000                  2.0031901422937972E+000                  1.3687761410369432E+000                 -9.8343375395233552E-005                  5.8069737121631491E+000                 -4.0722844229499424E+000                  9.8855432623022566E+000                 -4.0722844229499424E+000                  5.8069737121631491E+000                  6.2063766976267987E-001                  8.5000496627254196E-001                  1.2966439685554807E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416106108120350E-003                  9.3604466091399760E-003                  3.4416106108120185E-003                  9.3604466091399760E-003                  6.0585000000000013E+000                  2.4231421014669019E+000                                        0                                        0                                        4 
                                     200                                      508                  1.2817756907626040E+003                  1.3233849530639730E+000                  8.6549999999999994E+000                  3.4235945522771594E+001                 -9.8999999999999986E+001                  8.6549709018547443E+000                  9.9999639941748453E-001                  7.8146410731340259E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999639941748453E-001                  7.8146410731340259E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.5691331475410898E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.5691331475410898E+001                 -1.5691331475410898E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6279119870036531E+000                  3.4462942167739805E+000                  1.9905819708323111E+000                  1.3939924839599158E+000                 -8.8799152190666632E-005                  5.8193828496585276E+000                 -4.0349585182712397E+000                  9.9352885142869489E+000                 -4.0349585182712397E+000                  5.8193828496585276E+000                  6.2063147185760359E-001                  8.5000496627254196E-001                  1.2966439685554807E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416106108120350E-003                  9.3604466091399760E-003                  3.4416106108120172E-003                  9.3604466091399743E-003                  6.0585000000000013E+000                  2.4231421014669019E+000                                        0                                        0                                        4 
                                     205                                      511                  1.3914951230275942E+003                  1.3536259588684996E+000                  8.6549999999999994E+000                  3.4235945522771594E+001                 -9.8999999999999986E+001                  8.6549734025129457E+000                  9.9999680471561592E-001                  7.8146410509295654E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999680471561592E-001                  7.8146410509295654E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.5497631673137365E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.5497631673137365E+001                 -1.5497631673137365E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6296613348535627E+000                  3.4281196186415799E+000                  1.9779959760662911E+000                  1.4191644734919557E+000                 -8.0233380701067055E-005                  5.8317662830661190E+000                 -3.9976890623028418E+000                  9.9849486423327125E+000                 -3.9976890623028418E+000                  5.8317662830661190E+000                  6.2063892667394116E-001                  8.5000496627254196E-001                  1.2966439685554807E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416106108120350E-003                  9.3604466091399760E-003                  3.4416106108120172E-003                  9.3604466091399760E-003                  6.0585000000000013E+000                  2.4231421014669019E+000                                        0                                        0                                        4 
                                     210                                      510                  1.5090195487034200E+003                  1.3830104363526168E+000                  8.6549999999999994E+000                  3.4235945522771594E+001                 -9.8999999999999986E+001                  8.6549758319772554E+000                  9.9999720606873344E-001                  7.8146410287251050E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999720606873344E-001                  7.8146410287251050E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.5305845293216922E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.5305845293216922E+001                 -1.5305845293216922E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6313745440250980E+000                  3.4098531095236204E+000                  1.9654363031642412E+000                  1.4442838192960552E+000                 -7.2481662997503848E-005                  5.8441244310787743E+000                 -3.9604858192895485E+000                  1.0034516405660172E+001                 -3.9604858192895485E+000                  5.8441244310787743E+000                  6.2062450683805936E-001                  8.5000496627254196E-001                  1.2966439685554807E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416106108120350E-003                  9.3604466091399760E-003                  3.4416106108120159E-003                  9.3604466091399743E-003                  6.0585000000000013E+000                  2.4231421014669019E+000                                        0                                        0                                        4 
                                     215                                      514                  1.6353493811389992E+003                  1.4150381698216730E+000                  8.6549999999999994E+000                  3.4235945522771594E+001                 -9.8999999999999986E+001                  8.6549781191017026E+000                  9.9999740674529225E-001                  7.8146410731340259E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999740674529225E-001                  7.8146410731340259E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.5115288057038038E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.5115288057038038E+001                 -1.5115288057038038E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6331060510650364E+000                  3.3916231894779147E+000                  1.9528583290615118E+000                  1.4694397675015141E+000                 -6.5475763226910822E-005                  5.8565024220458701E+000                 -3.9232237756823980E+000                  1.0084164587176959E+001                 -3.9232237756823980E+000                  5.8565024220458701E+000                  6.2058798057067421E-001                  8.5000496627254196E-001                  1.2966439685554807E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416106108120350E-003                  9.3604466091399760E-003                  3.4416106108120159E-003                  9.3604466091399760E-003                  6.0585000000000013E+000                  2.4231421014669019E+000                                        0                                        0                                        4 
                                     220                                      518                  1.7709097620739599E+003                  1.4452075292834530E+000                  8.6549999999999994E+000                  3.4235945522771594E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999760742185084E-001                  1.7836441162947885E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999760742185084E-001                  1.7836441162947885E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.4926331692713708E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.4926331692713708E+001                 -1.4926331692713708E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6347744290330835E+000                  3.3731586783907286E+000                  1.9402893175818250E+000                  1.4945777904608879E+000                 -5.9126799090948931E-005                  5.8688219775234574E+000                 -3.8859043706259575E+000                  1.0133796574163618E+001                 -3.8859043706259575E+000                  5.8688219775234574E+000                  6.2054930926963436E-001                  8.5000496627254196E-001                  1.2966439685554807E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416106108120350E-003                  9.3604466091399760E-003                  3.4416106108120141E-003                  9.3604466091399743E-003                  6.0585000000000013E+000                  2.4231421014669019E+000                                        0                                        0                                        4 
